day,net
2020-06-19 00:00:00-04:00,-15.0
2020-06-22 00:00:00-04:00,369.4250000000102
2020-06-23 00:00:00-04:00,-1149.300000000003
2020-06-24 00:00:00-04:00,-1476.3999999999942
2020-06-25 00:00:00-04:00,-607.9499999999825
2020-06-26 00:00:00-04:00,1642.0999999999913
2020-06-29 00:00:00-04:00,-1726.1499999999796
2020-06-30 00:00:00-04:00,2720.0
2020-07-01 00:00:00-04:00,1215.0
2020-07-02 00:00:00-04:00,-1422.1749999999884
2020-07-03 00:00:00-04:00,-497.9999999999927
2020-07-06 00:00:00-04:00,1602.0000000000073
2020-07-07 00:00:00-04:00,-1385.5749999999898
2020-07-08 00:00:00-04:00,-1546.5749999999753
2020-07-09 00:00:00-04:00,-1370.3000000000247
2020-07-10 00:00:00-04:00,-367.17499999998836
2020-07-13 00:00:00-04:00,1117.9249999999956
2020-07-14 00:00:00-04:00,-2866.399999999994
2020-07-15 00:00:00-04:00,-857.400000000016
2020-07-16 00:00:00-04:00,2355.0
2020-07-17 00:00:00-04:00,-1885.4999999999927
2020-07-20 00:00:00-04:00,-1277.0000000000073
2020-07-21 00:00:00-04:00,1166.274999999987
2020-07-22 00:00:00-04:00,-2079.2499999999927
2020-07-23 00:00:00-04:00,29.000000000014552
2020-07-24 00:00:00-04:00,-1268.6000000000058
2020-07-27 00:00:00-04:00,366.1999999999898
2020-07-28 00:00:00-04:00,-1176.349999999984
2020-07-29 00:00:00-04:00,-1502.9499999999825
2020-07-30 00:00:00-04:00,254.52499999999418
2020-07-31 00:00:00-04:00,2395.0
2020-08-03 00:00:00-04:00,-94.70000000001164
2020-08-04 00:00:00-04:00,-479.74999999998545
2020-08-05 00:00:00-04:00,-930.9999999999854
2020-08-06 00:00:00-04:00,797.2000000000116
2020-08-07 00:00:00-04:00,-1565.1750000000175
2020-08-10 00:00:00-04:00,3000.0
2020-08-11 00:00:00-04:00,1470.0
2020-08-12 00:00:00-04:00,2465.0
2020-08-13 00:00:00-04:00,625.0
2020-08-14 00:00:00-04:00,-587.0000000000073
2020-08-17 00:00:00-04:00,535.0
2020-08-18 00:00:00-04:00,-447.20000000001164
2020-08-19 00:00:00-04:00,-1021.5999999999985
2020-08-20 00:00:00-04:00,-24.199999999982538
2020-08-21 00:00:00-04:00,1380.0
2020-08-24 00:00:00-04:00,2510.0
2020-08-25 00:00:00-04:00,-586.8000000000029
2020-08-26 00:00:00-04:00,982.9249999999956
2020-08-27 00:00:00-04:00,750.0
2020-08-28 00:00:00-04:00,955.0
2020-08-31 00:00:00-04:00,595.0
2020-09-01 00:00:00-04:00,-1507.7999999999884
2020-09-02 00:00:00-04:00,2835.0
2020-09-03 00:00:00-04:00,8590.0
2020-09-04 00:00:00-04:00,710.6000000000131
2020-09-07 00:00:00-04:00,550.0
2020-09-08 00:00:00-04:00,-833.3750000000146
2020-09-09 00:00:00-04:00,1225.0
2020-09-10 00:00:00-04:00,953.8000000000102
2020-09-11 00:00:00-04:00,2335.0
2020-09-14 00:00:00-04:00,870.0
2020-09-15 00:00:00-04:00,-75.37499999998545
2020-09-16 00:00:00-04:00,-2266.9500000000335
2020-09-17 00:00:00-04:00,2480.0
2020-09-18 00:00:00-04:00,1415.9999999999854
2020-09-21 00:00:00-04:00,-3851.775000000016
2020-09-22 00:00:00-04:00,3280.0
2020-09-23 00:00:00-04:00,4825.0
2020-09-24 00:00:00-04:00,2070.699999999997
2020-09-25 00:00:00-04:00,466.1999999999898
2020-09-28 00:00:00-04:00,520.0
2020-09-29 00:00:00-04:00,-795.0
2020-09-30 00:00:00-04:00,1561.274999999987
2020-10-01 00:00:00-04:00,-803.7250000000131
2020-10-02 00:00:00-04:00,165.0
2020-10-05 00:00:00-04:00,1030.3499999999985
2020-10-06 00:00:00-04:00,-1693.4000000000015
2020-10-07 00:00:00-04:00,625.0
2020-10-08 00:00:00-04:00,915.0
2020-10-09 00:00:00-04:00,-1058.4000000000015
2020-10-12 00:00:00-04:00,-2413.224999999984
2020-10-13 00:00:00-04:00,-2210.0
2020-10-14 00:00:00-04:00,-2632.024999999994
2020-10-15 00:00:00-04:00,340.99999999998545
2020-10-16 00:00:00-04:00,-1868.5749999999825
2020-10-19 00:00:00-04:00,421.02500000000873
2020-10-20 00:00:00-04:00,-362.3749999999927
2020-10-21 00:00:00-04:00,-309.02500000000146
2020-10-22 00:00:00-04:00,395.0
2020-10-26 00:00:00-04:00,-2068.799999999974
2020-10-27 00:00:00-04:00,-2329.7000000000116
2020-10-28 00:00:00-04:00,3540.0
2020-10-29 00:00:00-04:00,2475.0
2020-10-30 00:00:00-04:00,-2763.0249999999796
2020-11-02 00:00:00-05:00,-922.9999999999927
2020-11-03 00:00:00-05:00,-1987.400000000016
2020-11-04 00:00:00-05:00,881.5250000000015
2020-11-05 00:00:00-05:00,-2463.4500000000116
2020-11-06 00:00:00-05:00,-1773.725000000013
2020-11-09 00:00:00-05:00,1845.0
2020-11-10 00:00:00-05:00,-2589.5999999999913
2020-11-11 00:00:00-05:00,1052.0999999999913
2020-11-12 00:00:00-05:00,-1959.1999999999825
2020-11-13 00:00:00-05:00,328.6999999999898
2020-11-16 00:00:00-05:00,-1222.2000000000116
2020-11-17 00:00:00-05:00,-165.40000000000873
2020-11-18 00:00:00-05:00,645.0
2020-11-19 00:00:00-05:00,2335.0
2020-11-20 00:00:00-05:00,-951.4500000000044
2020-11-23 00:00:00-05:00,-567.7999999999884
2020-11-24 00:00:00-05:00,-520.6000000000131
2020-11-25 00:00:00-05:00,-1117.1000000000276
2020-11-26 00:00:00-05:00,120.0
2020-11-27 00:00:00-05:00,1205.0
2020-11-30 00:00:00-05:00,-245.40000000000873
2020-12-01 00:00:00-05:00,-1660.649999999987
2020-12-02 00:00:00-05:00,-1758.8999999999942
2020-12-03 00:00:00-05:00,-969.0000000000146
2020-12-04 00:00:00-05:00,-1343.6000000000058
2020-12-07 00:00:00-05:00,653.6000000000058
2020-12-08 00:00:00-05:00,70.0
2020-12-09 00:00:00-05:00,769.1999999999825
2020-12-10 00:00:00-05:00,3090.0
2020-12-11 00:00:00-05:00,70.0
2020-12-14 00:00:00-05:00,1245.0
2020-12-15 00:00:00-05:00,-327.20000000001164
2020-12-16 00:00:00-05:00,-893.9250000000175
2020-12-17 00:00:00-05:00,-918.4000000000015
2020-12-18 00:00:00-05:00,211.8000000000029
2020-12-21 00:00:00-05:00,-2109.7999999999956
2020-12-22 00:00:00-05:00,-1308.650000000016
2020-12-23 00:00:00-05:00,188.54999999999563
2020-12-24 00:00:00-05:00,165.0
2020-12-28 00:00:00-05:00,-630.0
2020-12-29 00:00:00-05:00,-652.9999999999927
2020-12-30 00:00:00-05:00,346.8500000000131
2020-12-31 00:00:00-05:00,725.0
2021-01-04 00:00:00-05:00,4695.0
2021-01-05 00:00:00-05:00,1620.0
2021-01-06 00:00:00-05:00,-3059.42500000001
2021-01-07 00:00:00-05:00,3395.0
2021-01-08 00:00:00-05:00,-1911.6500000000087
2021-01-11 00:00:00-05:00,1190.0
2021-01-12 00:00:00-05:00,-1879.0000000000146
2021-01-13 00:00:00-05:00,1375.0
2021-01-14 00:00:00-05:00,665.0
2021-01-15 00:00:00-05:00,-2014.300000000003
2021-01-18 00:00:00-05:00,-385.0
2021-01-19 00:00:00-05:00,-437.79999999998836
2021-01-20 00:00:00-05:00,2360.0
2021-01-21 00:00:00-05:00,-270.99999999998545
2021-01-22 00:00:00-05:00,-447.20000000001164
2021-01-25 00:00:00-05:00,-1896.374999999971
2021-01-26 00:00:00-05:00,-1615.9250000000247
2021-01-27 00:00:00-05:00,3352.400000000016
2021-01-28 00:00:00-05:00,-3554.399999999987
2021-01-29 00:00:00-05:00,3050.0
2021-02-01 00:00:00-05:00,-2154.399999999987
2021-02-02 00:00:00-05:00,1200.0
2021-02-03 00:00:00-05:00,289.57500000000437
2021-02-04 00:00:00-05:00,-854.1999999999825
2021-02-05 00:00:00-05:00,1245.0
2021-02-08 00:00:00-05:00,-1213.149999999987
2021-02-09 00:00:00-05:00,-48.92500000001746
2021-02-10 00:00:00-05:00,3075.0
2021-02-11 00:00:00-05:00,-1323.9250000000175
2021-02-12 00:00:00-05:00,-1293.3749999999782
2021-02-16 00:00:00-05:00,1675.0
2021-02-17 00:00:00-05:00,737.0500000000175
2021-02-18 00:00:00-05:00,525.0
2021-02-19 00:00:00-05:00,-45.0
2021-02-22 00:00:00-05:00,-1949.3499999999767
2021-02-23 00:00:00-05:00,1838.6000000000058
2021-02-24 00:00:00-05:00,2240.0
2021-02-25 00:00:00-05:00,-66.80000000000291
2021-02-26 00:00:00-05:00,-1900.9999999999854
2021-03-01 00:00:00-05:00,-1082.400000000016
2021-03-02 00:00:00-05:00,1613.025000000016
2021-03-03 00:00:00-05:00,-388.1999999999971
2021-03-04 00:00:00-05:00,-2505.600000000013
2021-03-05 00:00:00-05:00,7515.0
2021-03-08 00:00:00-05:00,179.59999999999127
2021-03-09 00:00:00-05:00,2500.0
2021-03-10 00:00:00-05:00,-5260.874999999978
2021-03-11 00:00:00-05:00,-1495.4000000000087
2021-03-12 00:00:00-05:00,755.0
2021-03-15 00:00:00-04:00,45.200000000004366
2021-03-16 00:00:00-04:00,2365.0
2021-03-17 00:00:00-04:00,2787.599999999984
2021-03-18 00:00:00-04:00,-1949.449999999997
2021-03-19 00:00:00-04:00,-680.0
2021-03-22 00:00:00-04:00,2645.0
2021-03-23 00:00:00-04:00,560.8000000000175
2021-03-24 00:00:00-04:00,-332.79999999998836
2021-03-25 00:00:00-04:00,-3929.2499999999927
2021-03-26 00:00:00-04:00,-865.0
2021-03-29 00:00:00-04:00,-2734.125000000022
2021-03-30 00:00:00-04:00,-425.0
2021-03-31 00:00:00-04:00,2222.7750000000015
2021-04-01 00:00:00-04:00,775.0
2021-04-05 00:00:00-04:00,-1046.5999999999985
2021-04-06 00:00:00-04:00,-929.7999999999956
2021-04-07 00:00:00-04:00,625.0
2021-04-08 00:00:00-04:00,-65.0
2021-04-09 00:00:00-04:00,341.9499999999971
2021-04-12 00:00:00-04:00,85.0
2021-04-13 00:00:00-04:00,1390.0
2021-04-14 00:00:00-04:00,3025.0
2021-04-15 00:00:00-04:00,-401.3000000000102
2021-04-16 00:00:00-04:00,-565.0
2021-04-19 00:00:00-04:00,-2156.175000000003
2021-04-20 00:00:00-04:00,-434.3999999999869
2021-04-21 00:00:00-04:00,2690.0
2021-04-22 00:00:00-04:00,336.8000000000029
2021-04-23 00:00:00-04:00,2415.0
2021-04-26 00:00:00-04:00,-292.20000000001164
2021-04-27 00:00:00-04:00,1195.0
2021-04-28 00:00:00-04:00,-1180.9499999999753
2021-04-29 00:00:00-04:00,3275.0
2021-04-30 00:00:00-04:00,-572.1250000000146
2021-05-03 00:00:00-04:00,-1419.9749999999767
2021-05-04 00:00:00-04:00,4515.0
2021-05-05 00:00:00-04:00,-2142.549999999974
2021-05-06 00:00:00-04:00,-1925.3250000000116
2021-05-07 00:00:00-04:00,-1910.0
2021-05-10 00:00:00-04:00,3965.0
2021-05-11 00:00:00-04:00,2915.0
2021-05-12 00:00:00-04:00,-2000.0
2021-05-13 00:00:00-04:00,-2609.2499999999927
2021-05-14 00:00:00-04:00,2220.0
2021-05-17 00:00:00-04:00,-2235.3000000000247
2021-05-18 00:00:00-04:00,-2048.700000000026
2021-05-19 00:00:00-04:00,797.2000000000116
2021-05-20 00:00:00-04:00,2390.2500000000146
2021-05-21 00:00:00-04:00,1405.0
2021-05-24 00:00:00-04:00,2515.0
2021-05-25 00:00:00-04:00,-1597.3499999999694
2021-05-26 00:00:00-04:00,-165.0
2021-05-27 00:00:00-04:00,265.0
2021-05-28 00:00:00-04:00,370.0
2021-05-31 00:00:00-04:00,-230.0
2021-06-01 00:00:00-04:00,2145.0
2021-06-02 00:00:00-04:00,405.0
2021-06-03 00:00:00-04:00,-797.9499999999825
2021-06-04 00:00:00-04:00,2360.0
2021-06-07 00:00:00-04:00,-297.22499999999854
2021-06-08 00:00:00-04:00,-1453.824999999997
2021-06-09 00:00:00-04:00,-6.599999999998545
2021-06-10 00:00:00-04:00,-1142.0000000000073
2021-06-11 00:00:00-04:00,-20.0
2021-06-14 00:00:00-04:00,-490.6000000000131
2021-06-15 00:00:00-04:00,-34.74999999998545
2021-06-16 00:00:00-04:00,-861.3999999999942
2021-06-17 00:00:00-04:00,4365.0
2021-06-18 00:00:00-04:00,685.0
2021-06-21 00:00:00-04:00,-1379.7999999999956
2021-06-22 00:00:00-04:00,2490.0
2021-06-23 00:00:00-04:00,-255.0
2021-06-24 00:00:00-04:00,975.0
2021-06-25 00:00:00-04:00,-258.92500000001746
2021-06-28 00:00:00-04:00,98.60000000000582
2021-06-29 00:00:00-04:00,-1085.600000000013
2021-06-30 00:00:00-04:00,35.0
2021-07-01 00:00:00-04:00,-705.4000000000087
2021-07-02 00:00:00-04:00,410.0
2021-07-05 00:00:00-04:00,45.0
2021-07-06 00:00:00-04:00,220.6000000000131
2021-07-07 00:00:00-04:00,2380.0
2021-07-08 00:00:00-04:00,-1503.725000000013
2021-07-09 00:00:00-04:00,1730.0
2021-07-12 00:00:00-04:00,429.375
2021-07-13 00:00:00-04:00,2130.0
2021-07-14 00:00:00-04:00,-1154.399999999987
2021-07-15 00:00:00-04:00,-71.10000000000582
2021-07-16 00:00:00-04:00,518.4000000000015
2021-07-19 00:00:00-04:00,-1455.0
2021-07-20 00:00:00-04:00,-691.1999999999898
2021-07-21 00:00:00-04:00,-447.0000000000073
2021-07-22 00:00:00-04:00,620.0
2021-07-23 00:00:00-04:00,-1277.5499999999738
2021-07-26 00:00:00-04:00,-927.2000000000116
2021-07-27 00:00:00-04:00,6395.0
2021-07-28 00:00:00-04:00,-1882.1999999999753
2021-07-29 00:00:00-04:00,331.1249999999927
2021-07-30 00:00:00-04:00,-1774.7249999999985
2021-08-02 00:00:00-04:00,-195.0
2021-08-03 00:00:00-04:00,-1232.7999999999884
2021-08-04 00:00:00-04:00,-747.2249999999985
2021-08-05 00:00:00-04:00,-866.1999999999898
2021-08-06 00:00:00-04:00,-1069.7999999999956
2021-08-09 00:00:00-04:00,-532.7999999999884
2021-08-10 00:00:00-04:00,2110.0
2021-08-11 00:00:00-04:00,1500.0
2021-08-12 00:00:00-04:00,-78.40000000000146
2021-08-13 00:00:00-04:00,-704.5999999999913
2021-08-16 00:00:00-04:00,286.59999999999854
2021-08-17 00:00:00-04:00,-1205.2750000000015
2021-08-18 00:00:00-04:00,-1006.3999999999942
2021-08-19 00:00:00-04:00,1436.274999999987
2021-08-20 00:00:00-04:00,880.2500000000146
2021-08-23 00:00:00-04:00,2105.149999999994
2021-08-24 00:00:00-04:00,-852.2000000000116
2021-08-25 00:00:00-04:00,-989.0000000000146
2021-08-26 00:00:00-04:00,-1405.799999999981
2021-08-27 00:00:00-04:00,970.1499999999942
2021-08-30 00:00:00-04:00,1845.0
2021-08-31 00:00:00-04:00,-266.45000000000437
2021-09-01 00:00:00-04:00,316.8000000000029
2021-09-02 00:00:00-04:00,-209.59999999999127
2021-09-03 00:00:00-04:00,723.4999999999854
2021-09-06 00:00:00-04:00,-272.599999999984
2021-09-07 00:00:00-04:00,-543.1999999999971
2021-09-08 00:00:00-04:00,-674.0000000000146
2021-09-09 00:00:00-04:00,-1013.4000000000015
2021-09-10 00:00:00-04:00,-970.8250000000044
2021-09-13 00:00:00-04:00,-1195.0
2021-09-14 00:00:00-04:00,-1771.424999999981
2021-09-15 00:00:00-04:00,1965.0
2021-09-16 00:00:00-04:00,-1389.9749999999767
2021-09-17 00:00:00-04:00,3010.0
2021-09-20 00:00:00-04:00,-2411.0250000000087
2021-09-21 00:00:00-04:00,-2749.399999999987
2021-09-22 00:00:00-04:00,-2303.5499999999956
2021-09-23 00:00:00-04:00,944.4250000000102
2021-09-24 00:00:00-04:00,-439.65000000000146
2021-09-27 00:00:00-04:00,-637.1749999999884
2021-09-28 00:00:00-04:00,-1896.1999999999898
2021-09-29 00:00:00-04:00,-2100.9999999999854
2021-09-30 00:00:00-04:00,65.0
2021-10-01 00:00:00-04:00,1500.0
2021-10-04 00:00:00-04:00,5065.0
2021-10-05 00:00:00-04:00,2705.0
2021-10-06 00:00:00-04:00,1360.0
2021-10-07 00:00:00-04:00,511.1249999999927
2021-10-08 00:00:00-04:00,698.75
2021-10-11 00:00:00-04:00,2705.0
2021-10-12 00:00:00-04:00,1085.0
2021-10-13 00:00:00-04:00,-1851.25
2021-10-14 00:00:00-04:00,-1444.1999999999825
2021-10-15 00:00:00-04:00,-435.0
2021-10-18 00:00:00-04:00,2590.0
2021-10-19 00:00:00-04:00,885.0
2021-10-20 00:00:00-04:00,420.0
2021-10-21 00:00:00-04:00,-1343.6000000000058
2021-10-22 00:00:00-04:00,1415.0
2021-10-25 00:00:00-04:00,-1309.7499999999854
2021-10-26 00:00:00-04:00,560.0
2021-10-27 00:00:00-04:00,587.7750000000015
2021-10-28 00:00:00-04:00,-1012.400000000016
2021-10-29 00:00:00-04:00,1620.0
2021-11-01 00:00:00-04:00,-455.0
2021-11-02 00:00:00-04:00,980.0
2021-11-03 00:00:00-04:00,-151.45000000000437
2021-11-04 00:00:00-04:00,-837.7999999999884
2021-11-05 00:00:00-04:00,-990.0
2021-11-08 00:00:00-05:00,25.0
2021-11-09 00:00:00-05:00,2715.0
2021-11-10 00:00:00-05:00,-3159.1999999999825
2021-11-11 00:00:00-05:00,-561.3000000000102
2021-11-12 00:00:00-05:00,-1582.6250000000073
2021-11-15 00:00:00-05:00,500.34999999999854
2021-11-16 00:00:00-05:00,1795.0
2021-11-17 00:00:00-05:00,-720.6000000000131
2021-11-18 00:00:00-05:00,-1608.7749999999505
2021-11-19 00:00:00-05:00,-1740.0
2021-11-22 00:00:00-05:00,-1468.000000000029
2021-11-23 00:00:00-05:00,-3315.2500000000146
2021-11-24 00:00:00-05:00,-3332.8499999999985
2021-11-25 00:00:00-05:00,205.0
2021-11-26 00:00:00-05:00,-1560.600000000013
2021-11-29 00:00:00-05:00,-1916.5999999999985
2021-11-30 00:00:00-05:00,-2791.399999999994
2021-12-01 00:00:00-05:00,-3377.44999999999
2021-12-02 00:00:00-05:00,-680.0
2021-12-03 00:00:00-05:00,-3185.0
2021-12-06 00:00:00-05:00,-2163.199999999997
2021-12-07 00:00:00-05:00,1895.4000000000087
2021-12-08 00:00:00-05:00,-877.9999999999927
2021-12-09 00:00:00-05:00,-1625.699999999997
2021-12-10 00:00:00-05:00,-2076.399999999994
2021-12-13 00:00:00-05:00,1384.7750000000087
2021-12-14 00:00:00-05:00,-3667.9249999999956
2021-12-15 00:00:00-05:00,905.4999999999927
2021-12-16 00:00:00-05:00,6715.0
2021-12-17 00:00:00-05:00,1605.024999999987
2021-12-20 00:00:00-05:00,-710.0
2021-12-21 00:00:00-05:00,-839.5999999999913
2021-12-22 00:00:00-05:00,-2429.0499999999884
2021-12-23 00:00:00-05:00,1501.0749999999825
2021-12-27 00:00:00-05:00,1727.7249999999913
2021-12-28 00:00:00-05:00,625.0
2021-12-29 00:00:00-05:00,-1775.274999999965
2021-12-30 00:00:00-05:00,451.9000000000233
2021-12-31 00:00:00-05:00,-715.4000000000087
2022-01-03 00:00:00-05:00,-670.4000000000087
2022-01-04 00:00:00-05:00,4508.125
2022-01-05 00:00:00-05:00,-2590.05000000001
2022-01-06 00:00:00-05:00,-4107.724999999991
2022-01-07 00:00:00-05:00,-3032.7999999999884
2022-01-10 00:00:00-05:00,3600.0
2022-01-11 00:00:00-05:00,4280.0
2022-01-12 00:00:00-05:00,-1797.2000000000116
2022-01-13 00:00:00-05:00,703.1999999999971
2022-01-14 00:00:00-05:00,-780.7500000000073
2022-01-17 00:00:00-05:00,435.0
2022-01-18 00:00:00-05:00,-296.7250000000058
2022-01-19 00:00:00-05:00,957.7999999999884
2022-01-20 00:00:00-05:00,7550.0
2022-01-21 00:00:00-05:00,-859.7999999999956
2022-01-24 00:00:00-05:00,-7642.024999999994
2022-01-25 00:00:00-05:00,2635.0
2022-01-26 00:00:00-05:00,-1871.6249999999854
2022-01-27 00:00:00-05:00,-2184.1999999999825
2022-01-28 00:00:00-05:00,-6064.775000000009
2022-01-31 00:00:00-05:00,-823.6000000000058
2022-02-01 00:00:00-05:00,-761.1000000000058
2022-02-02 00:00:00-05:00,3345.0
2022-02-03 00:00:00-05:00,2010.0
2022-02-04 00:00:00-05:00,284.9750000000131
2022-02-07 00:00:00-05:00,-1960.0
2022-02-08 00:00:00-05:00,2495.0
2022-02-09 00:00:00-05:00,-2108.1500000000233
2022-02-10 00:00:00-05:00,3060.0
2022-02-11 00:00:00-05:00,2012.2000000000116
2022-02-14 00:00:00-05:00,-2454.7999999999956
2022-02-15 00:00:00-05:00,-815.0
2022-02-16 00:00:00-05:00,4655.0
2022-02-17 00:00:00-05:00,3580.0
2022-02-18 00:00:00-05:00,3250.0
2022-02-21 00:00:00-05:00,-1770.0
2022-02-22 00:00:00-05:00,-3498.675000000003
2022-02-23 00:00:00-05:00,7230.0
2022-02-24 00:00:00-05:00,12635.0
2022-02-25 00:00:00-05:00,-2554.0000000000146
2022-02-28 00:00:00-05:00,5310.0
2022-03-01 00:00:00-05:00,2150.0
2022-03-02 00:00:00-05:00,-1659.5999999999913
2022-03-03 00:00:00-05:00,7470.0
2022-03-04 00:00:00-05:00,-461.8000000000029
2022-03-07 00:00:00-05:00,-1145.600000000013
2022-03-08 00:00:00-05:00,5235.0
2022-03-09 00:00:00-05:00,-1000.1250000000073
2022-03-10 00:00:00-05:00,3280.0
2022-03-11 00:00:00-05:00,3508.17500000001
2022-03-14 00:00:00-04:00,-3804.850000000006
2022-03-15 00:00:00-04:00,1886.6249999999854
2022-03-16 00:00:00-04:00,-3497.024999999994
2022-03-17 00:00:00-04:00,-1325.9999999999854
2022-03-18 00:00:00-04:00,5110.0
2022-03-21 00:00:00-04:00,-205.6000000000131
2022-03-22 00:00:00-04:00,5645.0
2022-03-23 00:00:00-04:00,-920.6000000000131
2022-03-24 00:00:00-04:00,-460.99999999998545
2022-03-25 00:00:00-04:00,3295.0
2022-03-28 00:00:00-04:00,2485.0
2022-03-29 00:00:00-04:00,833.4000000000015
2022-03-30 00:00:00-04:00,668.1999999999971
2022-03-31 00:00:00-04:00,-190.0
2022-04-01 00:00:00-04:00,-1840.600000000013
2022-04-04 00:00:00-04:00,4745.0
2022-04-05 00:00:00-04:00,300.40000000000873
2022-04-06 00:00:00-04:00,1808.125
2022-04-07 00:00:00-04:00,1231.800000000003
2022-04-08 00:00:00-04:00,935.0
2022-04-11 00:00:00-04:00,2725.0
2022-04-12 00:00:00-04:00,2815.0
2022-04-13 00:00:00-04:00,2897.2499999999854
2022-04-14 00:00:00-04:00,-2973.1500000000233
2022-04-18 00:00:00-04:00,-2779.399999999987
2022-04-19 00:00:00-04:00,-2816.5500000000247
2022-04-20 00:00:00-04:00,1975.7500000000073
2022-04-21 00:00:00-04:00,2540.4000000000087
2022-04-22 00:00:00-04:00,-2319.1999999999825
2022-04-25 00:00:00-04:00,-2194.0000000000146
2022-04-26 00:00:00-04:00,3847.2999999999956
2022-04-27 00:00:00-04:00,-5396.6999999999825
2022-04-28 00:00:00-04:00,1820.0
2022-04-29 00:00:00-04:00,-4526.875
2022-05-02 00:00:00-04:00,-2445.600000000013
2022-05-03 00:00:00-04:00,-3100.7500000000073
2022-05-04 00:00:00-04:00,2272.5
2022-05-05 00:00:00-04:00,4419.700000000012
2022-05-06 00:00:00-04:00,-1582.400000000016
2022-05-09 00:00:00-04:00,4395.0
2022-05-10 00:00:00-04:00,5030.0
2022-05-11 00:00:00-04:00,2050.0
2022-05-12 00:00:00-04:00,-4354.799999999996
2022-05-13 00:00:00-04:00,-3737.7000000000044
2022-05-16 00:00:00-04:00,-441.57500000001164
2022-05-17 00:00:00-04:00,-3294.5999999999913
2022-05-18 00:00:00-04:00,-615.9999999999854
2022-05-19 00:00:00-04:00,1190.0
2022-05-20 00:00:00-04:00,7965.0
2022-05-23 00:00:00-04:00,-1450.0
2022-05-24 00:00:00-04:00,279.59999999999127
2022-05-25 00:00:00-04:00,134.15000000000873
2022-05-26 00:00:00-04:00,5950.0
2022-05-27 00:00:00-04:00,1372.9750000000058
2022-05-30 00:00:00-04:00,-950.0
2022-05-31 00:00:00-04:00,555.0
2022-06-01 00:00:00-04:00,-962.2000000000116
2022-06-02 00:00:00-04:00,-3543.80000000001
2022-06-03 00:00:00-04:00,3145.0
2022-06-06 00:00:00-04:00,-3239.975000000013
2022-06-07 00:00:00-04:00,1750.550000000003
2022-06-08 00:00:00-04:00,-3034.2499999999927
2022-06-09 00:00:00-04:00,1317.599999999984
2022-06-10 00:00:00-04:00,5305.0
2022-06-13 00:00:00-04:00,-3578.899999999994
2022-06-14 00:00:00-04:00,1805.0
2022-06-15 00:00:00-04:00,-1147.7999999999884
2022-06-16 00:00:00-04:00,-1243.8000000000102
2022-06-17 00:00:00-04:00,1565.0
2022-06-20 00:00:00-04:00,675.0
2022-06-21 00:00:00-04:00,-1146.1999999999898
2022-06-22 00:00:00-04:00,3042.1500000000015
2022-06-23 00:00:00-04:00,869.0000000000146
2022-06-24 00:00:00-04:00,1279.5249999999942
2022-06-27 00:00:00-04:00,1520.0
2022-06-28 00:00:00-04:00,-3127.55000000001
2022-06-29 00:00:00-04:00,-2205.0
2022-06-30 00:00:00-04:00,-2270.9500000000116
2022-07-01 00:00:00-04:00,518.6000000000058
2022-07-04 00:00:00-04:00,135.0
2022-07-05 00:00:00-04:00,-146.39999999999418
2022-07-06 00:00:00-04:00,-3125.3250000000116
2022-07-07 00:00:00-04:00,-814.3999999999869
2022-07-08 00:00:00-04:00,4405.0
2022-07-11 00:00:00-04:00,-2589.5000000000073
2022-07-12 00:00:00-04:00,-3038.6499999999796
2022-07-13 00:00:00-04:00,-3085.8000000000175
2022-07-14 00:00:00-04:00,1510.0
2022-07-15 00:00:00-04:00,-320.0
2022-07-18 00:00:00-04:00,3350.0
2022-07-19 00:00:00-04:00,3155.0
2022-07-20 00:00:00-04:00,-472.400000000016
2022-07-21 00:00:00-04:00,-879.3500000000131
2022-07-22 00:00:00-04:00,-2601.4749999999913
2022-07-25 00:00:00-04:00,133.60000000000582
2022-07-26 00:00:00-04:00,2655.0
2022-07-27 00:00:00-04:00,3240.2000000000044
2022-07-28 00:00:00-04:00,-2334.399999999987
2022-07-29 00:00:00-04:00,-84.19999999998254
2022-08-01 00:00:00-04:00,-3066.999999999971
2022-08-02 00:00:00-04:00,-2633.675000000003
2022-08-03 00:00:00-04:00,3245.0
2022-08-04 00:00:00-04:00,-785.0
2022-08-05 00:00:00-04:00,-1744.399999999987
2022-08-08 00:00:00-04:00,40.0
2022-08-09 00:00:00-04:00,1215.0
2022-08-10 00:00:00-04:00,-825.0
2022-08-11 00:00:00-04:00,635.4000000000087
2022-08-12 00:00:00-04:00,180.80000000001746
2022-08-15 00:00:00-04:00,-179.65000000000146
2022-08-16 00:00:00-04:00,-1821.6500000000087
2022-08-17 00:00:00-04:00,-2461.800000000003
2022-08-18 00:00:00-04:00,-1044.5999999999913
2022-08-19 00:00:00-04:00,-2382.6750000000175
2022-08-22 00:00:00-04:00,2420.0
2022-08-23 00:00:00-04:00,-775.0
2022-08-24 00:00:00-04:00,863.75
2022-08-25 00:00:00-04:00,-1094.0000000000146
2022-08-26 00:00:00-04:00,8040.0
2022-08-29 00:00:00-04:00,-2861.82499999999
2022-08-30 00:00:00-04:00,-2621.150000000016
2022-08-31 00:00:00-04:00,730.6000000000131
2022-09-01 00:00:00-04:00,3850.0
2022-09-02 00:00:00-04:00,755.0
2022-09-05 00:00:00-04:00,-515.0
2022-09-06 00:00:00-04:00,655.0
2022-09-07 00:00:00-04:00,3180.0
