label,epoch,hour,n,unknown,mean_bp,sd_bp,m,t,mean_usd,years_pos
YM ET,2013-2019,20,1779,777,-0.06072005854808203,13.751384068370538,-0.004415559789922806,-0.18624033486778205,-0.671725688589095,4/7
YM ET,2013-2019,21,1779,777,0.4115589931675441,11.843823354249537,0.03474882906117285,1.4656428331886062,4.769533445756043,5/7
YM ET,2013-2019,22,1779,777,-0.06421690281502361,10.924631249162383,-0.00587817578007013,-0.24793083499636764,0.5452501405283867,4/7
YM ET,2013-2019,23,1780,776,0.16271591386589118,8.122144423771976,0.020033614939135108,0.845219140224934,1.7359550561797752,3/7
YM ET,2020-2026,0,1625,691,0.6656717263201118,15.941305154923421,0.04175766788546302,1.6833054073022586,5.655384615384615,3/7
YM ET,2020-2026,1,1625,697,0.1611865566117176,13.675241359833278,0.011786743090703499,0.4751388040511434,2.707692307692308,4/7
YM ET,2020-2026,2,1626,683,0.31496068715999087,17.52405015211375,0.01797305328540162,0.7247398345573498,0.46740467404674046,2/7
YM ET,2020-2026,3,1625,691,0.14749726928357132,21.558284989756533,0.006841790492780616,0.27580139206327936,3.596923076923077,4/7
YM ET,2020-2026,4,1625,691,0.2704146240237602,18.969216233376123,0.014255445280230856,0.574655370829936,2.833846153846154,5/7
YM ET,2020-2026,5,1621,695,0.3465996606527464,16.441024179951736,0.021081391089698153,0.8487714689471486,4.879703886489821,5/7
YM ET,2020-2026,6,1622,694,0.4983911114299114,22.905890586230395,0.0217582071106859,0.8762913632811731,8.051787916152898,5/7
YM ET,2020-2026,7,1626,690,-0.7049057384603571,19.686439822131423,-0.03580666412155969,-1.4438568349757095,-9.188191881918819,3/7
YM ET,2020-2026,8,1625,691,0.2927608769030202,31.163394958345897,0.009394383291497438,0.37869969741180826,-0.16923076923076924,4/7
YM ET,2020-2026,9,1623,693,0.7284333212593423,39.578936870369745,0.01840457017946519,0.7414552409051168,21.189155884165125,6/7
YM ET,2020-2026,10,1626,690,-0.012813289387050017,38.809416937959696,-0.0003301592860189886,-0.01331324080151291,-1.6728167281672817,4/7
YM ET,2020-2026,11,1626,690,1.0749992625023064,30.951210288086774,0.03473205902116459,1.4005247917047194,13.871463714637146,6/7
YM ET,2020-2026,12,1626,690,0.3429469097024194,29.448577033749107,0.011645619050095025,0.46959433601296363,3.6685116851168513,5/7
YM ET,2020-2026,13,1572,744,-0.6240734344063283,31.638732788302956,-0.01972498198907171,-0.7820650647775974,-5.454834605597965,2/7
YM ET,2020-2026,14,1571,745,1.132269067824544,30.01006251606897,0.0377296470881481,1.4954463444809494,19.159770846594526,6/7
YM ET,2020-2026,15,1571,745,-0.23644145083278,41.87609051450463,-0.005646215965429813,-0.22379252596572405,-6.795035009548059,3/7
YM ET,2020-2026,16,1570,746,0.6645674897060496,17.375838844255046,0.03824664211395899,1.5154553255703123,10.729299363057326,5/7
YM ET,2020-2026,19,1629,687,0.04315467251705019,15.739942016179233,0.0027417300821496737,0.11065861729138268,-1.083486801718846,3/7
YM ET,2020-2026,20,1628,688,-0.02811325953091842,16.30758350182135,-0.0017239377942034465,-0.06955827306485403,-0.3501228501228501,5/7
YM ET,2020-2026,21,1627,689,-0.1849421143583546,19.241598706439156,-0.00961157735279367,-0.38769343049968463,-1.4996926859250153,2/7
YM ET,2020-2026,22,1626,690,-0.42632089956028,15.714904853358368,-0.02712844293608133,-1.0939189314741269,-7.484624846248463,2/7
YM ET,2020-2026,23,1626,690,0.06377493041513303,10.865180524365593,0.005869661371213783,0.23668640734161633,2.370848708487085,3/7
YM ET,2021+,0,1368,582,-0.014650022786238323,7.934481133212587,-0.00184637439301676,-0.06829089697821515,-1.4364035087719298,2/6
YM ET,2021+,1,1368,587,0.2109769029410139,8.72621519866047,0.02417736649142004,0.8942357793277356,3.8121345029239766,4/6
YM ET,2021+,2,1368,576,-0.49099688435748856,12.304606089735865,-0.039903502865245195,-1.4758902709801809,-9.005847953216374,1/6
YM ET,2021+,3,1369,581,0.2136885299887737,17.664848178999563,0.01209682233458492,0.4475824263796421,4.897735573411249,4/6
YM ET,2021+,4,1369,581,0.0934346841882681,14.37662768371927,0.0064990682268330335,0.24046552439282223,1.2490869247626004,4/6
YM ET,2021+,5,1369,581,0.1512371761658269,12.37112829486701,0.012225010731525416,0.4523253970664404,2.9401022644265886,4/6
YM ET,2021+,6,1370,580,0.2544689346521986,15.212056567056814,0.016728108624265558,0.6191660333537056,4.445255474452555,4/6
YM ET,2021+,7,1370,580,-0.35869026705606577,15.687887524362143,-0.02286415341128919,-0.8462825948609038,-6.014598540145985,3/6
YM ET,2021+,8,1370,580,-0.4983774196709516,25.078507868511988,-0.01987269028460434,-0.7355580413757276,-8.64963503649635,3/6
YM ET,2021+,9,1368,582,2.0704193771808788,32.668209093734454,0.06337719252500963,2.3440995184201805,38.764619883040936,6/6
YM ET,2021+,10,1368,582,-0.1503076173619682,33.73353661123085,-0.004455732557609347,-0.16480188102967097,-1.5899122807017543,3/6
YM ET,2021+,11,1368,582,0.5748248759671272,27.03513497020175,0.021262141897967286,0.7864118714936574,8.81578947368421,5/6
YM ET,2021+,12,1368,582,-0.06380040671718072,23.04969494816305,-0.002767950155551421,-0.10237674419040801,-1.1951754385964912,4/6
YM ET,2021+,13,1322,628,0.41050118274745745,30.08440774100821,0.013644981356501867,0.4961222152271483,7.704236006051437,2/6
YM ET,2021+,14,1321,629,1.1531225579693478,26.032657487641792,0.04429523027054604,1.6099351129955648,20.08327024981075,5/6
YM ET,2021+,15,1321,629,-0.4191828604325709,30.91110373336537,-0.013560915328303402,-0.49287911177002425,-8.694171082513247,2/6
YM ET,2021+,16,1321,629,0.6129075543007417,12.516203339821898,0.048969127271262694,1.7798105341192225,9.220287660862983,4/6
YM ET,2021+,19,1370,580,-0.21922539543968733,10.935167820135309,-0.020047739462765255,-0.7420372260652924,-4.704379562043796,2/6
YM ET,2021+,20,1370,580,-0.10758002773960061,12.633865526245758,-0.008515210765550136,-0.31517784773518753,-1.562043795620438,4/6
YM ET,2021+,21,1369,581,0.03627207121578324,11.695593928982124,0.0031013449540086783,0.1147497632983211,1.3805697589481374,2/6
YM ET,2021+,22,1369,581,-0.314807147553774,9.684248617473008,-0.0325071319406006,-1.2027638818022222,-6.68736303871439,2/6
YM ET,2021+,23,1370,580,0.2749929748471853,7.649277222357259,0.035950190698205785,1.33064278053698,4.8321167883211675,3/6
NQ Berlin,2006-2012,8,1717,836,1.139399995317758,20.649340047242234,0.05517851866989461,2.2864156533996414,4.525334886429819,6/7
NQ Berlin,2013-2019,8,1788,768,1.3201741463683332,13.28492308692159,0.09937386447257532,4.2019989187412,11.884787472035795,6/7
NQ Berlin,2020-2026,8,1617,699,0.6201272203547661,21.19789295314373,0.02925419152391742,1.176367751180758,15.241187384044528,4/7
NQ Berlin,2021+,8,1361,589,-0.03708488161108278,17.675347222443232,-0.002098113329507572,-0.07740303778693347,5.2461425422483465,3/6
ES Berlin,2006-2012,8,1759,794,1.5820367393907084,20.242365008300094,0.07815473827993995,3.277843638789196,9.323479249573621,6/7
ES Berlin,2013-2019,8,1796,760,1.2210971509810116,11.487175425765813,0.10630090563795887,4.504951613597267,12.416481069042316,6/7
ES Berlin,2020-2026,8,1621,695,0.3023926841444822,17.81409058801028,0.016974915595635666,0.6834380133672592,4.0175817396668725,2/7
ES Berlin,2021+,8,1362,588,-0.2635164599364302,13.610613400305782,-0.019361100942776755,-0.7145269322241986,-3.9005139500734214,1/6
YM Berlin,2006-2012,8,1722,831,1.3141428525242873,17.77916976965907,0.07391474796348081,3.0672393976214867,7.110917537746806,6/7
YM Berlin,2013-2019,8,1790,766,1.1302668935681306,11.185308257811869,0.10104923954856114,4.275230797966709,9.664804469273744,6/7
YM Berlin,2020-2026,8,1624,692,0.020270159514447543,17.33922205697274,0.0011690351186370651,0.047110809888786735,-3.0572660098522166,2/7
YM Berlin,2021+,8,1368,582,-0.6000181482055258,12.084677925590396,-0.04965114932313862,-1.836421440906356,-10.847953216374268,1/6
