date,status,usd,gross,n_tr,held,open,year
2010-08-30,ok,175.0,190.0,1.0,29.0,10105.0,2010
2010-08-31,ok,-45.0,-30.0,1.0,60.0,9968.0,2010
2010-09-01,ok,520.0,535.0,1.0,359.0,10116.0,2010
2010-09-02,ok,0.0,0.0,0.0,0.0,10272.0,2010
2010-09-03,ok,-370.0,-355.0,1.0,30.0,10402.0,2010
2010-09-07,ok,-130.0,-100.0,2.0,60.0,10394.0,2010
2010-09-08,ok,-20.0,10.0,2.0,180.0,10353.0,2010
2010-09-09,ok,-155.0,-140.0,1.0,90.0,10415.0,2010
2010-09-10,ok,0.0,0.0,0.0,0.0,10358.0,2010
2010-09-13,ok,0.0,0.0,0.0,0.0,10481.0,2010
2010-09-14,ok,0.0,0.0,0.0,0.0,10462.0,2010
2010-09-15,ok,-125.0,-95.0,2.0,59.0,10436.0,2010
2010-09-16,ok,0.0,0.0,0.0,0.0,10482.0,2010
2010-09-17,ok,0.0,0.0,0.0,0.0,10570.0,2010
2010-09-20,ok,240.0,255.0,1.0,329.0,10571.0,2010
2010-09-21,ok,-110.0,-95.0,1.0,30.0,10686.0,2010
2010-09-22,ok,0.0,0.0,0.0,0.0,10687.0,2010
2010-09-23,ok,0.0,0.0,0.0,0.0,10600.0,2010
2010-09-24,ok,160.0,175.0,1.0,359.0,10711.0,2010
2010-09-27,ok,0.0,0.0,0.0,0.0,10792.0,2010
2010-09-28,ok,-150.0,-135.0,1.0,30.0,10769.0,2010
2010-09-29,ok,0.0,0.0,0.0,0.0,10770.0,2010
2010-09-30,ok,-315.0,-285.0,2.0,120.0,10826.0,2010
2010-10-01,ok,0.0,0.0,0.0,0.0,10789.0,2010
2010-10-04,ok,-90.0,-75.0,1.0,239.0,10745.0,2010
2010-10-05,ok,345.0,360.0,1.0,359.0,10773.0,2010
2010-10-06,ok,-70.0,-55.0,1.0,30.0,10876.0,2010
2010-10-07,ok,-140.0,-125.0,1.0,60.0,10940.0,2010
2010-10-08,ok,-150.0,-120.0,2.0,89.0,10902.0,2010
2010-10-11,ok,0.0,0.0,0.0,0.0,10962.0,2010
2010-10-12,ok,-245.0,-230.0,1.0,60.0,10927.0,2010
2010-10-13,ok,30.0,45.0,1.0,300.0,11016.0,2010
2010-10-14,ok,-165.0,-135.0,2.0,90.0,11038.0,2010
2010-10-15,ok,-350.0,-320.0,2.0,299.0,11087.0,2010
2010-10-18,ok,5.0,35.0,2.0,179.0,11013.0,2010
2010-10-19,ok,-440.0,-410.0,2.0,119.0,10974.0,2010
2010-10-20,ok,310.0,325.0,1.0,359.0,10946.0,2010
2010-10-21,ok,-145.0,-130.0,1.0,60.0,11102.0,2010
2010-10-22,ok,0.0,0.0,0.0,0.0,11101.0,2010
2010-10-25,ok,-225.0,-210.0,1.0,60.0,11132.0,2010
2010-10-26,ok,0.0,0.0,0.0,0.0,11064.0,2010
2010-10-27,ok,15.0,30.0,1.0,240.0,11056.0,2010
2010-10-28,ok,-45.0,-30.0,1.0,90.0,11121.0,2010
2010-10-29,ok,0.0,0.0,0.0,0.0,11044.0,2010
2010-11-01,ok,-175.0,-160.0,1.0,90.0,11113.0,2010
2010-11-02,ok,0.0,0.0,0.0,0.0,11145.0,2010
2010-11-03,ok,-355.0,-340.0,1.0,30.0,11152.0,2010
2010-11-04,ok,345.0,360.0,1.0,359.0,11274.0,2010
2010-11-05,ok,0.0,0.0,0.0,0.0,11385.0,2010
2010-11-08,ok,-110.0,-95.0,1.0,30.0,11358.0,2010
2010-11-09,ok,-65.0,-35.0,2.0,59.0,11383.0,2010
2010-11-10,ok,-250.0,-235.0,1.0,120.0,11307.0,2010
2010-11-11,ok,0.0,0.0,0.0,0.0,11233.0,2010
2010-11-12,ok,-185.0,-170.0,1.0,209.0,11189.0,2010
2010-11-15,ok,-265.0,-235.0,2.0,180.0,11176.0,2010
2010-11-16,ok,410.0,425.0,1.0,359.0,11102.0,2010
2010-11-17,ok,0.0,0.0,0.0,0.0,11003.0,2010
2010-11-18,ok,240.0,255.0,1.0,359.0,11078.0,2010
2010-11-19,ok,-100.0,-85.0,1.0,60.0,11144.0,2010
2010-11-22,ok,-305.0,-275.0,2.0,150.0,11130.0,2010
2010-11-23,ok,-460.0,-415.0,3.0,269.0,11054.0,2010
2010-11-24,ok,215.0,230.0,1.0,359.0,11079.0,2010
2010-11-26,ok,0.0,0.0,0.0,0.0,11073.0,2010
2010-11-29,ok,-165.0,-135.0,2.0,180.0,11002.0,2010
2010-11-30,ok,0.0,0.0,0.0,0.0,10944.0,2010
2010-12-01,ok,130.0,160.0,2.0,329.0,11146.0,2010
2010-12-02,ok,195.0,210.0,1.0,359.0,11254.0,2010
2010-12-03,ok,0.0,0.0,0.0,0.0,11310.0,2010
2010-12-06,ok,0.0,0.0,0.0,0.0,11354.0,2010
2010-12-07,ok,0.0,0.0,0.0,0.0,11439.0,2010
2010-12-08,ok,0.0,0.0,0.0,0.0,11347.0,2010
2010-12-09,ok,0.0,15.0,1.0,329.0,11352.0,2010
2010-12-10,ok,0.0,0.0,0.0,0.0,11324.0,2010
2010-12-13,ok,0.0,0.0,0.0,0.0,11380.0,2010
2010-12-14,ok,-120.0,-105.0,1.0,300.0,11375.0,2010
2010-12-15,ok,0.0,0.0,0.0,0.0,11403.0,2010
2010-12-16,ok,-145.0,-130.0,1.0,30.0,11413.0,2010
2010-12-17,ok,0.0,0.0,0.0,0.0,11433.0,2010
2010-12-20,ok,-85.0,-70.0,1.0,60.0,11453.0,2010
2010-12-21,ok,0.0,0.0,0.0,0.0,11450.0,2010
2010-12-22,ok,0.0,0.0,0.0,0.0,11474.0,2010
2010-12-23,ok,0.0,0.0,0.0,0.0,11491.0,2010
2010-12-27,ok,0.0,0.0,0.0,0.0,11478.0,2010
2010-12-28,ok,0.0,0.0,0.0,0.0,11515.0,2010
2010-12-29,ok,0.0,0.0,0.0,0.0,11535.0,2010
2010-12-30,ok,0.0,0.0,0.0,0.0,11519.0,2010
2010-12-31,ok,-180.0,-150.0,2.0,60.0,11498.0,2010
2011-01-03,ok,-105.0,-90.0,1.0,330.0,11605.0,2011
2011-01-04,ok,0.0,0.0,0.0,0.0,11635.0,2011
2011-01-05,ok,45.0,60.0,1.0,269.0,11607.0,2011
2011-01-06,ok,-80.0,-50.0,2.0,239.0,11678.0,2011
2011-01-07,ok,-55.0,-40.0,1.0,269.0,11658.0,2011
2011-01-10,ok,-155.0,-140.0,1.0,90.0,11579.0,2011
2011-01-11,ok,0.0,0.0,0.0,0.0,11627.0,2011
2011-01-12,ok,-70.0,-55.0,1.0,300.0,11680.0,2011
2011-01-13,ok,-125.0,-95.0,2.0,179.0,11703.0,2011
2011-01-14,ok,85.0,100.0,1.0,149.0,11650.0,2011
2011-01-18,ok,110.0,125.0,1.0,359.0,11739.0,2011
2011-01-19,ok,0.0,0.0,0.0,0.0,11796.0,2011
2011-01-20,ok,-45.0,-30.0,1.0,90.0,11746.0,2011
2011-01-21,ok,0.0,0.0,0.0,0.0,11846.0,2011
2011-01-24,ok,400.0,415.0,1.0,359.0,11812.0,2011
2011-01-25,ok,-75.0,-45.0,2.0,60.0,11910.0,2011
2011-01-26,ok,-130.0,-115.0,1.0,30.0,11935.0,2011
2011-01-27,ok,0.0,0.0,0.0,0.0,11940.0,2011
2011-01-28,ok,580.0,595.0,1.0,329.0,11943.0,2011
2011-01-31,ok,0.0,0.0,0.0,0.0,11804.0,2011
2011-02-01,ok,310.0,325.0,1.0,359.0,11893.0,2011
2011-02-02,ok,0.0,0.0,0.0,0.0,11967.0,2011
2011-02-03,ok,0.0,0.0,0.0,0.0,11979.0,2011
2011-02-04,ok,0.0,0.0,0.0,0.0,12016.0,2011
2011-02-07,ok,80.0,95.0,1.0,359.0,12064.0,2011
2011-02-08,ok,30.0,60.0,2.0,119.0,12122.0,2011
2011-02-09,ok,0.0,0.0,0.0,0.0,12189.0,2011
2011-02-10,ok,-195.0,-180.0,1.0,30.0,12155.0,2011
2011-02-11,ok,-15.0,0.0,1.0,59.0,12160.0,2011
2011-02-14,ok,0.0,0.0,0.0,0.0,12227.0,2011
2011-02-15,ok,-180.0,-150.0,2.0,60.0,12210.0,2011
2011-02-16,ok,-205.0,-175.0,2.0,180.0,12226.0,2011
2011-02-17,ok,0.0,0.0,0.0,0.0,12244.0,2011
2011-02-18,ok,50.0,80.0,2.0,239.0,12305.0,2011
2011-02-22,ok,300.0,315.0,1.0,239.0,12293.0,2011
2011-02-23,ok,190.0,220.0,2.0,299.0,12176.0,2011
2011-02-24,ok,-100.0,-85.0,1.0,180.0,12084.0,2011
2011-02-25,ok,0.0,0.0,0.0,0.0,12098.0,2011
2011-02-28,ok,-15.0,15.0,2.0,209.0,12156.0,2011
2011-03-01,ok,445.0,475.0,2.0,299.0,12246.0,2011
2011-03-02,ok,-455.0,-425.0,2.0,90.0,12030.0,2011
2011-03-03,ok,170.0,185.0,1.0,359.0,12146.0,2011
2011-03-04,ok,125.0,140.0,1.0,329.0,12248.0,2011
2011-03-07,ok,-110.0,-80.0,2.0,270.0,12182.0,2011
2011-03-08,ok,240.0,255.0,1.0,329.0,12092.0,2011
2011-03-09,ok,0.0,0.0,0.0,0.0,12193.0,2011
2011-03-10,ok,-145.0,-115.0,2.0,239.0,12038.0,2011
2011-03-11,ok,-220.0,-205.0,1.0,29.0,11866.0,2011
2011-03-14,ok,-35.0,-20.0,1.0,30.0,11920.0,2011
2011-03-15,ok,0.0,0.0,0.0,0.0,11651.0,2011
2011-03-16,ok,630.0,645.0,1.0,269.0,11737.0,2011
2011-03-17,ok,0.0,0.0,0.0,0.0,11684.0,2011
2011-03-18,ok,0.0,0.0,0.0,0.0,11845.0,2011
2011-03-21,ok,-75.0,-60.0,1.0,120.0,11915.0,2011
2011-03-22,ok,0.0,0.0,0.0,0.0,11976.0,2011
2011-03-23,ok,-130.0,-115.0,1.0,29.0,11931.0,2011
2011-03-24,ok,0.0,0.0,0.0,0.0,12086.0,2011
2011-03-25,ok,-15.0,0.0,1.0,30.0,12133.0,2011
2011-03-28,ok,-30.0,-15.0,1.0,30.0,12174.0,2011
2011-03-29,ok,175.0,190.0,1.0,299.0,12138.0,2011
2011-03-30,ok,0.0,0.0,0.0,0.0,12262.0,2011
2011-03-31,ok,0.0,0.0,0.0,0.0,12279.0,2011
2011-04-01,ok,0.0,0.0,0.0,0.0,12323.0,2011
2011-04-04,ok,0.0,0.0,0.0,0.0,12328.0,2011
2011-04-05,ok,-50.0,-35.0,1.0,30.0,12315.0,2011
2011-04-06,ok,0.0,0.0,0.0,0.0,12384.0,2011
2011-04-07,ok,-200.0,-170.0,2.0,210.0,12366.0,2011
2011-04-08,ok,-290.0,-275.0,1.0,59.0,12392.0,2011
2011-04-11,ok,-75.0,-60.0,1.0,120.0,12338.0,2011
2011-04-12,ok,-100.0,-70.0,2.0,299.0,12256.0,2011
2011-04-13,ok,0.0,0.0,0.0,0.0,12278.0,2011
2011-04-14,ok,-190.0,-175.0,1.0,30.0,12159.0,2011
2011-04-15,ok,-120.0,-90.0,2.0,150.0,12259.0,2011
2011-04-18,ok,-315.0,-300.0,1.0,300.0,12157.0,2011
2011-04-19,ok,0.0,0.0,0.0,0.0,12168.0,2011
2011-04-20,ok,-50.0,-20.0,2.0,179.0,12359.0,2011
2011-04-21,ok,0.0,0.0,0.0,0.0,12434.0,2011
2011-04-25,ok,-25.0,-10.0,1.0,90.0,12436.0,2011
2011-04-26,ok,225.0,240.0,1.0,329.0,12449.0,2011
2011-04-27,ok,35.0,65.0,2.0,89.0,12557.0,2011
2011-04-28,ok,-5.0,25.0,2.0,89.0,12625.0,2011
2011-04-29,ok,-85.0,-55.0,2.0,90.0,12728.0,2011
2011-05-02,ok,0.0,0.0,0.0,0.0,12828.0,2011
2011-05-03,ok,0.0,0.0,0.0,0.0,12747.0,2011
2011-05-04,ok,160.0,175.0,1.0,359.0,12740.0,2011
2011-05-05,ok,-475.0,-445.0,2.0,119.0,12628.0,2011
2011-05-06,ok,-255.0,-225.0,2.0,120.0,12641.0,2011
2011-05-09,ok,-130.0,-115.0,1.0,209.0,12592.0,2011
2011-05-10,ok,-80.0,-50.0,2.0,149.0,12665.0,2011
2011-05-11,ok,70.0,115.0,3.0,299.0,12689.0,2011
2011-05-12,ok,-170.0,-140.0,2.0,120.0,12564.0,2011
2011-05-13,ok,80.0,110.0,2.0,299.0,12666.0,2011
2011-05-16,ok,0.0,0.0,0.0,0.0,12525.0,2011
2011-05-17,ok,-175.0,-160.0,1.0,120.0,12463.0,2011
2011-05-18,ok,-45.0,-15.0,2.0,119.0,12457.0,2011
2011-05-19,ok,-180.0,-165.0,1.0,30.0,12578.0,2011
2011-05-20,ok,-175.0,-160.0,1.0,150.0,12560.0,2011
2011-05-23,ok,0.0,0.0,0.0,0.0,12331.0,2011
2011-05-24,ok,0.0,0.0,0.0,0.0,12390.0,2011
2011-05-25,ok,-215.0,-200.0,1.0,29.0,12291.0,2011
2011-05-26,ok,-170.0,-155.0,1.0,90.0,12350.0,2011
2011-05-27,ok,-15.0,0.0,1.0,30.0,12424.0,2011
2011-05-31,ok,0.0,0.0,0.0,0.0,12539.0,2011
2011-06-01,ok,755.0,770.0,1.0,329.0,12521.0,2011
2011-06-02,ok,-130.0,-115.0,1.0,90.0,12285.0,2011
2011-06-03,ok,0.0,0.0,0.0,0.0,12095.0,2011
2011-06-06,ok,0.0,0.0,0.0,0.0,12114.0,2011
2011-06-07,ok,0.0,0.0,0.0,0.0,12134.0,2011
2011-06-08,ok,0.0,0.0,0.0,0.0,12046.0,2011
2011-06-09,ok,-20.0,-5.0,1.0,210.0,11997.0,2011
2011-06-10,ok,340.0,355.0,1.0,359.0,12003.0,2011
2011-06-13,ok,-135.0,-120.0,1.0,60.0,11909.0,2011
2011-06-14,ok,-25.0,-10.0,1.0,359.0,11962.0,2011
2011-06-15,ok,75.0,90.0,1.0,209.0,11902.0,2011
2011-06-16,ok,-90.0,-75.0,1.0,240.0,11821.0,2011
2011-06-17,ok,0.0,0.0,0.0,0.0,11983.0,2011
2011-06-20,ok,-30.0,0.0,2.0,240.0,11892.0,2011
2011-06-21,ok,-40.0,-10.0,2.0,149.0,12054.0,2011
2011-06-22,ok,0.0,0.0,0.0,0.0,12069.0,2011
2011-06-23,ok,-540.0,-510.0,2.0,210.0,11924.0,2011
2011-06-24,ok,280.0,295.0,1.0,359.0,11981.0,2011
2011-06-27,ok,280.0,295.0,1.0,359.0,11882.0,2011
2011-06-28,ok,165.0,180.0,1.0,329.0,12018.0,2011
2011-06-29,ok,0.0,0.0,0.0,0.0,12160.0,2011
2011-06-30,ok,235.0,250.0,1.0,359.0,12248.0,2011
2011-07-01,ok,240.0,255.0,1.0,329.0,12364.0,2011
2011-07-05,ok,0.0,0.0,0.0,0.0,12517.0,2011
2011-07-06,ok,-140.0,-125.0,1.0,30.0,12501.0,2011
2011-07-07,ok,0.0,0.0,0.0,0.0,12640.0,2011
2011-07-08,ok,0.0,0.0,0.0,0.0,12559.0,2011
2011-07-11,ok,0.0,0.0,0.0,0.0,12478.0,2011
2011-07-12,ok,0.0,0.0,0.0,0.0,12447.0,2011
2011-07-13,ok,-130.0,-115.0,1.0,210.0,12454.0,2011
2011-07-14,ok,-350.0,-335.0,1.0,60.0,12450.0,2011
2011-07-15,ok,0.0,0.0,0.0,0.0,12444.0,2011
2011-07-18,ok,-110.0,-80.0,2.0,329.0,12361.0,2011
2011-07-19,ok,205.0,235.0,2.0,239.0,12409.0,2011
2011-07-20,ok,0.0,0.0,0.0,0.0,12547.0,2011
2011-07-21,ok,295.0,310.0,1.0,359.0,12572.0,2011
2011-07-22,ok,-10.0,5.0,1.0,60.0,12659.0,2011
2011-07-25,ok,0.0,0.0,0.0,0.0,12504.0,2011
2011-07-26,ok,-70.0,-55.0,1.0,60.0,12505.0,2011
2011-07-27,ok,560.0,575.0,1.0,359.0,12407.0,2011
2011-07-28,ok,-140.0,-125.0,1.0,90.0,12249.0,2011
2011-07-29,ok,0.0,0.0,0.0,0.0,12074.0,2011
2011-08-01,ok,-75.0,-60.0,1.0,270.0,12240.0,2011
2011-08-02,ok,280.0,310.0,2.0,149.0,11995.0,2011
2011-08-03,ok,-95.0,-80.0,1.0,150.0,11825.0,2011
2011-08-04,ok,1310.0,1325.0,1.0,299.0,11696.0,2011
2011-08-05,ok,-1425.0,-1395.0,2.0,120.0,11478.0,2011
2011-08-08,ok,890.0,905.0,1.0,119.0,11089.0,2011
2011-08-09,ok,-1285.0,-1270.0,1.0,30.0,10927.0,2011
2011-08-10,ok,625.0,655.0,2.0,299.0,10981.0,2011
2011-08-11,ok,1030.0,1045.0,1.0,329.0,10779.0,2011
2011-08-12,ok,0.0,0.0,0.0,0.0,11209.0,2011
2011-08-15,ok,0.0,0.0,0.0,0.0,11335.0,2011
2011-08-16,ok,0.0,0.0,0.0,0.0,11355.0,2011
2011-08-17,ok,-350.0,-335.0,1.0,30.0,11431.0,2011
2011-08-18,ok,265.0,280.0,1.0,359.0,11121.0,2011
2011-08-19,ok,0.0,0.0,0.0,0.0,10832.0,2011
2011-08-22,ok,0.0,0.0,0.0,0.0,11018.0,2011
2011-08-23,ok,460.0,475.0,1.0,239.0,10886.0,2011
2011-08-24,ok,-60.0,-45.0,1.0,30.0,11127.0,2011
2011-08-25,ok,55.0,85.0,2.0,269.0,11339.0,2011
2011-08-26,ok,-200.0,-185.0,1.0,150.0,11075.0,2011
2011-08-29,ok,0.0,0.0,0.0,0.0,11401.0,2011
2011-08-30,ok,0.0,0.0,0.0,0.0,11487.0,2011
2011-08-31,ok,0.0,0.0,0.0,0.0,11617.0,2011
2011-09-01,ok,0.0,0.0,0.0,0.0,11613.0,2011
2011-09-02,ok,0.0,0.0,0.0,0.0,11276.0,2011
2011-09-06,ok,0.0,0.0,0.0,0.0,10940.0,2011
2011-09-07,ok,25.0,40.0,1.0,60.0,11275.0,2011
2011-09-08,ok,0.0,0.0,0.0,0.0,11272.0,2011
2011-09-09,ok,75.0,105.0,2.0,299.0,11097.0,2011
2011-09-12,ok,0.0,0.0,0.0,0.0,10767.0,2011
2011-09-13,ok,0.0,0.0,0.0,0.0,10998.0,2011
2011-09-14,ok,-600.0,-570.0,2.0,149.0,11078.0,2011
2011-09-15,ok,0.0,0.0,0.0,0.0,11273.0,2011
2011-09-16,ok,0.0,0.0,0.0,0.0,11411.0,2011
2011-09-19,ok,-165.0,-150.0,1.0,90.0,11261.0,2011
2011-09-20,ok,0.0,15.0,1.0,240.0,11373.0,2011
2011-09-21,ok,840.0,870.0,2.0,179.0,11341.0,2011
2011-09-22,ok,-540.0,-495.0,3.0,269.0,10735.0,2011
2011-09-23,ok,-365.0,-350.0,1.0,30.0,10584.0,2011
2011-09-26,ok,255.0,285.0,2.0,89.0,10780.0,2011
2011-09-27,ok,-215.0,-170.0,3.0,150.0,11181.0,2011
2011-09-28,ok,-565.0,-535.0,2.0,90.0,11154.0,2011
2011-09-29,ok,-315.0,-300.0,1.0,30.0,11131.0,2011
2011-09-30,ok,0.0,0.0,0.0,0.0,10935.0,2011
2011-10-03,ok,760.0,775.0,1.0,179.0,10769.0,2011
2011-10-04,ok,-460.0,-445.0,1.0,60.0,10452.0,2011
2011-10-05,ok,-350.0,-320.0,2.0,210.0,10727.0,2011
2011-10-06,ok,220.0,250.0,2.0,299.0,10873.0,2011
2011-10-07,ok,0.0,0.0,0.0,0.0,11133.0,2011
2011-10-10,ok,145.0,160.0,1.0,300.0,11209.0,2011
2011-10-11,ok,0.0,0.0,0.0,0.0,11308.0,2011
2011-10-12,ok,-155.0,-125.0,2.0,90.0,11424.0,2011
2011-10-13,ok,-445.0,-400.0,3.0,120.0,11398.0,2011
2011-10-14,ok,0.0,0.0,0.0,0.0,11527.0,2011
2011-10-17,ok,755.0,770.0,1.0,359.0,11532.0,2011
2011-10-18,ok,400.0,415.0,1.0,179.0,11298.0,2011
2011-10-19,ok,-30.0,-15.0,1.0,60.0,11495.0,2011
2011-10-20,ok,-160.0,-145.0,1.0,60.0,11455.0,2011
2011-10-21,ok,310.0,340.0,2.0,239.0,11609.0,2011
2011-10-24,ok,-410.0,-350.0,4.0,150.0,11782.0,2011
2011-10-25,ok,-35.0,-5.0,2.0,59.0,11788.0,2011
2011-10-26,ok,0.0,0.0,0.0,0.0,11804.0,2011
2011-10-27,ok,20.0,35.0,1.0,119.0,12068.0,2011
2011-10-28,ok,0.0,0.0,0.0,0.0,12116.0,2011
2011-10-31,ok,260.0,275.0,1.0,29.0,12044.0,2011
2011-11-01,ok,-85.0,-70.0,1.0,30.0,11661.0,2011
2011-11-02,ok,-75.0,-60.0,1.0,30.0,11745.0,2011
2011-11-03,ok,130.0,145.0,1.0,119.0,11887.0,2011
2011-11-04,ok,-145.0,-115.0,2.0,180.0,11909.0,2011
2011-11-07,ok,-685.0,-655.0,2.0,120.0,11921.0,2011
2011-11-08,ok,0.0,0.0,0.0,0.0,12070.0,2011
2011-11-09,ok,305.0,335.0,2.0,209.0,11899.0,2011
2011-11-10,ok,0.0,0.0,0.0,0.0,11865.0,2011
2011-11-11,ok,285.0,300.0,1.0,359.0,11986.0,2011
2011-11-14,ok,25.0,40.0,1.0,239.0,12099.0,2011
2011-11-15,ok,-535.0,-505.0,2.0,59.0,12008.0,2011
2011-11-16,ok,0.0,0.0,0.0,0.0,11956.0,2011
2011-11-17,ok,330.0,345.0,1.0,209.0,11874.0,2011
2011-11-18,ok,0.0,0.0,0.0,0.0,11789.0,2011
2011-11-21,ok,5.0,20.0,1.0,330.0,11607.0,2011
2011-11-22,ok,-220.0,-205.0,1.0,60.0,11491.0,2011
2011-11-23,ok,225.0,255.0,2.0,299.0,11369.0,2011
2011-11-25,ok,-180.0,-165.0,1.0,120.0,11217.0,2011
2011-11-28,ok,-60.0,-45.0,1.0,60.0,11468.0,2011
2011-11-29,ok,15.0,45.0,2.0,120.0,11525.0,2011
2011-11-30,ok,390.0,405.0,1.0,359.0,11836.0,2011
2011-12-01,ok,0.0,0.0,0.0,0.0,11997.0,2011
2011-12-02,ok,0.0,0.0,0.0,0.0,12116.0,2011
2011-12-05,ok,0.0,0.0,0.0,0.0,12175.0,2011
2011-12-06,ok,-135.0,-120.0,1.0,30.0,12095.0,2011
2011-12-07,ok,0.0,0.0,0.0,0.0,12101.0,2011
2011-12-08,ok,395.0,410.0,1.0,269.0,12081.0,2011
2011-12-09,ok,350.0,365.0,1.0,359.0,11972.0,2011
2011-12-12,ok,40.0,55.0,1.0,359.0,12020.0,2011
2011-12-13,ok,-115.0,-100.0,1.0,30.0,12016.0,2011
2011-12-14,ok,-210.0,-180.0,2.0,120.0,11831.0,2011
2011-12-15,ok,0.0,0.0,0.0,0.0,11880.0,2011
2011-12-16,ok,0.0,0.0,0.0,0.0,11868.0,2011
2011-12-19,ok,-85.0,-70.0,1.0,29.0,11821.0,2011
2011-12-20,ok,450.0,465.0,1.0,359.0,11861.0,2011
2011-12-21,ok,-250.0,-205.0,3.0,120.0,12040.0,2011
2011-12-22,ok,0.0,0.0,0.0,0.0,12071.0,2011
2011-12-23,ok,0.0,0.0,0.0,0.0,12129.0,2011
2011-12-27,ok,-45.0,-30.0,1.0,30.0,12207.0,2011
2011-12-28,ok,360.0,375.0,1.0,359.0,12225.0,2011
2011-12-29,ok,-110.0,-50.0,4.0,210.0,12111.0,2011
2011-12-30,ok,0.0,0.0,0.0,0.0,12195.0,2011
2012-01-03,ok,0.0,15.0,1.0,30.0,12355.0,2012
2012-01-04,ok,0.0,0.0,0.0,0.0,12302.0,2012
2012-01-05,ok,-355.0,-325.0,2.0,60.0,12304.0,2012
2012-01-06,ok,-215.0,-200.0,1.0,90.0,12370.0,2012
2012-01-09,ok,0.0,0.0,0.0,0.0,12330.0,2012
2012-01-10,ok,0.0,0.0,0.0,0.0,12450.0,2012
2012-01-11,ok,0.0,0.0,0.0,0.0,12364.0,2012
2012-01-12,ok,-50.0,-35.0,1.0,90.0,12409.0,2012
2012-01-13,ok,-355.0,-325.0,2.0,90.0,12331.0,2012
2012-01-17,ok,0.0,0.0,0.0,0.0,12461.0,2012
2012-01-18,ok,260.0,275.0,1.0,359.0,12412.0,2012
2012-01-19,ok,0.0,0.0,0.0,0.0,12547.0,2012
2012-01-20,ok,160.0,175.0,1.0,329.0,12578.0,2012
2012-01-23,ok,-110.0,-80.0,2.0,90.0,12659.0,2012
2012-01-24,ok,0.0,0.0,0.0,0.0,12586.0,2012
2012-01-25,ok,45.0,75.0,2.0,179.0,12579.0,2012
2012-01-26,ok,-200.0,-185.0,1.0,29.0,12759.0,2012
2012-01-27,ok,-100.0,-85.0,1.0,30.0,12621.0,2012
2012-01-30,ok,0.0,0.0,0.0,0.0,12515.0,2012
2012-01-31,ok,-230.0,-200.0,2.0,180.0,12660.0,2012
2012-02-01,ok,-145.0,-115.0,2.0,180.0,12680.0,2012
2012-02-02,ok,0.0,0.0,0.0,0.0,12675.0,2012
2012-02-03,ok,0.0,0.0,0.0,0.0,12779.0,2012
2012-02-06,ok,0.0,0.0,0.0,0.0,12760.0,2012
2012-02-07,ok,-405.0,-330.0,5.0,179.0,12772.0,2012
2012-02-08,ok,-110.0,-95.0,1.0,60.0,12835.0,2012
2012-02-09,ok,0.0,0.0,0.0,0.0,12873.0,2012
2012-02-10,ok,-155.0,-125.0,2.0,90.0,12753.0,2012
2012-02-13,ok,0.0,0.0,0.0,0.0,12842.0,2012
2012-02-14,ok,-400.0,-385.0,1.0,89.0,12811.0,2012
2012-02-15,ok,80.0,95.0,1.0,179.0,12873.0,2012
2012-02-16,ok,360.0,375.0,1.0,359.0,12774.0,2012
2012-02-17,ok,0.0,0.0,0.0,0.0,12937.0,2012
2012-02-21,ok,0.0,0.0,0.0,0.0,12966.0,2012
2012-02-22,ok,0.0,0.0,0.0,0.0,12930.0,2012
2012-02-23,ok,-470.0,-410.0,4.0,269.0,12903.0,2012
2012-02-24,ok,0.0,0.0,0.0,0.0,12983.0,2012
2012-02-27,ok,0.0,0.0,0.0,0.0,12899.0,2012
2012-02-28,ok,-140.0,-110.0,2.0,60.0,12966.0,2012
2012-02-29,ok,-345.0,-315.0,2.0,120.0,13007.0,2012
2012-03-01,ok,-245.0,-215.0,2.0,90.0,12965.0,2012
2012-03-02,ok,0.0,0.0,0.0,0.0,12960.0,2012
2012-03-05,ok,-240.0,-225.0,1.0,180.0,12945.0,2012
2012-03-06,ok,-15.0,0.0,1.0,209.0,12800.0,2012
2012-03-07,ok,15.0,30.0,1.0,269.0,12763.0,2012
2012-03-08,ok,0.0,0.0,0.0,0.0,12819.0,2012
2012-03-09,ok,-90.0,-75.0,1.0,30.0,12859.0,2012
2012-03-12,ok,-90.0,-60.0,2.0,149.0,12852.0,2012
2012-03-13,ok,625.0,640.0,1.0,269.0,12945.0,2012
2012-03-14,ok,-40.0,-25.0,1.0,60.0,13116.0,2012
2012-03-15,ok,0.0,0.0,0.0,0.0,13140.0,2012
2012-03-16,ok,0.0,0.0,0.0,0.0,13214.0,2012
2012-03-19,ok,0.0,0.0,0.0,0.0,13152.0,2012
2012-03-20,ok,-125.0,-110.0,1.0,30.0,13097.0,2012
2012-03-21,"unknown:нет open, вчерашнего close или close сессии",,,,,,2012
2012-03-22,ok,-40.0,-25.0,1.0,30.0,12985.0,2012
2012-03-23,ok,-175.0,-130.0,3.0,240.0,12983.0,2012
2012-03-26,ok,5.0,35.0,2.0,239.0,13101.0,2012
2012-03-27,ok,0.0,0.0,0.0,0.0,13182.0,2012
2012-03-28,ok,165.0,180.0,1.0,299.0,13136.0,2012
2012-03-29,ok,0.0,0.0,0.0,0.0,12988.0,2012
2012-03-30,ok,0.0,0.0,0.0,0.0,13132.0,2012
