date,status,usd,gross,n_tr,held,open,year
2011-06-02,ok,0.0,0.0,0.0,0.0,2327.25,2011
2011-06-03,ok,0.0,0.0,0.0,0.0,2301.0,2011
2011-06-06,ok,-50.0,-35.0,1.0,30.0,2287.25,2011
2011-06-07,ok,0.0,0.0,0.0,0.0,2279.75,2011
2011-06-08,ok,-305.0,-260.0,3.0,119.0,2265.0,2011
2011-06-09,ok,-70.0,-55.0,1.0,30.0,2248.5,2011
2011-06-10,ok,45.0,75.0,2.0,269.0,2242.75,2011
2011-06-13,ok,-125.0,-110.0,1.0,60.0,2221.5,2011
2011-06-14,ok,70.0,85.0,1.0,359.0,2235.0,2011
2011-06-15,ok,220.0,235.0,1.0,239.0,2226.25,2011
2011-06-16,ok,-90.0,-75.0,1.0,89.0,2205.75,2011
2011-06-17,ok,0.0,0.0,0.0,0.0,2215.75,2011
2011-06-20,ok,-200.0,-170.0,2.0,240.0,2183.0,2011
2011-06-21,ok,615.0,630.0,1.0,359.0,2208.25,2011
2011-06-22,ok,0.0,0.0,0.0,0.0,2237.75,2011
2011-06-23,ok,0.0,0.0,0.0,0.0,2208.5,2011
2011-06-24,ok,275.0,290.0,1.0,329.0,2240.75,2011
2011-06-27,ok,485.0,500.0,1.0,359.0,2214.75,2011
2011-06-28,ok,400.0,415.0,1.0,359.0,2253.25,2011
2011-06-29,ok,0.0,0.0,0.0,0.0,2288.25,2011
2011-06-30,ok,105.0,135.0,2.0,240.0,2299.75,2011
2011-07-01,ok,385.0,400.0,1.0,329.0,2323.25,2011
2011-07-05,ok,0.0,0.0,0.0,0.0,2359.25,2011
2011-07-06,ok,0.0,0.0,0.0,0.0,2366.75,2011
2011-07-07,ok,-30.0,-15.0,1.0,30.0,2394.25,2011
2011-07-08,ok,0.0,0.0,0.0,0.0,2389.25,2011
2011-07-11,ok,-190.0,-145.0,3.0,120.0,2377.75,2011
2011-07-12,ok,-125.0,-110.0,1.0,30.0,2359.0,2011
2011-07-13,ok,-110.0,-95.0,1.0,120.0,2358.0,2011
2011-07-14,ok,140.0,170.0,2.0,239.0,2358.25,2011
2011-07-15,ok,0.0,0.0,0.0,0.0,2349.25,2011
2011-07-18,ok,-70.0,-55.0,1.0,210.0,2341.75,2011
2011-07-19,ok,310.0,325.0,1.0,359.0,2365.0,2011
2011-07-20,ok,-45.0,-30.0,1.0,60.0,2408.5,2011
2011-07-21,ok,-455.0,-425.0,2.0,269.0,2387.25,2011
2011-07-22,ok,190.0,205.0,1.0,209.0,2400.0,2011
2011-07-25,ok,0.0,0.0,0.0,0.0,2406.75,2011
2011-07-26,ok,0.0,0.0,0.0,0.0,2419.5,2011
2011-07-27,ok,660.0,675.0,1.0,359.0,2411.75,2011
2011-07-28,ok,50.0,65.0,1.0,240.0,2364.75,2011
2011-07-29,ok,0.0,0.0,0.0,0.0,2349.25,2011
2011-08-01,ok,-105.0,-75.0,2.0,270.0,2388.0,2011
2011-08-02,ok,290.0,305.0,1.0,119.0,2338.25,2011
2011-08-03,ok,0.0,0.0,0.0,0.0,2294.0,2011
2011-08-04,ok,965.0,980.0,1.0,299.0,2278.0,2011
2011-08-05,ok,-1600.0,-1555.0,3.0,149.0,2229.5,2011
2011-08-08,ok,575.0,605.0,2.0,149.0,2124.25,2011
2011-08-09,ok,-40.0,-25.0,1.0,240.0,2086.75,2011
2011-08-10,ok,-105.0,-90.0,1.0,120.0,2108.25,2011
2011-08-11,ok,670.0,685.0,1.0,329.0,2098.0,2011
2011-08-12,ok,0.0,0.0,0.0,0.0,2172.75,2011
2011-08-15,ok,-175.0,-160.0,1.0,30.0,2187.5,2011
2011-08-16,ok,0.0,0.0,0.0,0.0,2189.5,2011
2011-08-17,ok,-120.0,-90.0,2.0,90.0,2196.5,2011
2011-08-18,ok,375.0,390.0,1.0,359.0,2121.25,2011
2011-08-19,ok,-295.0,-280.0,1.0,30.0,2052.0,2011
2011-08-22,ok,0.0,0.0,0.0,0.0,2083.5,2011
2011-08-23,ok,800.0,830.0,2.0,299.0,2057.0,2011
2011-08-24,ok,0.0,0.0,0.0,0.0,2122.75,2011
2011-08-25,ok,-545.0,-500.0,3.0,90.0,2141.0,2011
2011-08-26,ok,600.0,615.0,1.0,299.0,2102.5,2011
2011-08-29,ok,270.0,300.0,2.0,239.0,2182.75,2011
2011-08-30,ok,0.0,0.0,0.0,0.0,2213.0,2011
2011-08-31,ok,0.0,0.0,0.0,0.0,2249.5,2011
2011-09-01,ok,0.0,0.0,0.0,0.0,2246.75,2011
2011-09-02,ok,0.0,0.0,0.0,0.0,2180.25,2011
2011-09-06,ok,0.0,0.0,0.0,0.0,2116.5,2011
2011-09-07,ok,0.0,0.0,0.0,0.0,2197.75,2011
2011-09-08,ok,0.0,0.0,0.0,0.0,2206.5,2011
2011-09-09,ok,310.0,325.0,1.0,269.0,2192.25,2011
2011-09-12,ok,-140.0,-125.0,1.0,30.0,2135.25,2011
2011-09-13,ok,0.0,0.0,0.0,0.0,2195.5,2011
2011-09-14,ok,-125.0,-110.0,1.0,89.0,2227.0,2011
2011-09-15,ok,0.0,0.0,0.0,0.0,2272.25,2011
2011-09-16,ok,0.0,0.0,0.0,0.0,2287.75,2011
2011-09-19,ok,-515.0,-500.0,1.0,90.0,2273.25,2011
2011-09-20,ok,5.0,20.0,1.0,90.0,2314.5,2011
2011-09-21,ok,0.0,0.0,0.0,0.0,2303.25,2011
2011-09-22,ok,-420.0,-390.0,2.0,179.0,2192.75,2011
2011-09-23,ok,-105.0,-75.0,2.0,239.0,2159.5,2011
2011-09-26,ok,-325.0,-295.0,2.0,120.0,2211.75,2011
2011-09-27,ok,0.0,0.0,0.0,0.0,2264.75,2011
2011-09-28,ok,0.0,0.0,0.0,0.0,2259.0,2011
2011-09-29,ok,180.0,195.0,1.0,179.0,2249.25,2011
2011-09-30,ok,0.0,0.0,0.0,0.0,2162.0,2011
2011-10-03,ok,295.0,310.0,1.0,89.0,2114.75,2011
2011-10-04,ok,-260.0,-245.0,1.0,90.0,2056.25,2011
2011-10-05,ok,500.0,515.0,1.0,299.0,2116.25,2011
2011-10-06,ok,-365.0,-320.0,3.0,210.0,2173.5,2011
2011-10-07,ok,-225.0,-195.0,2.0,90.0,2211.75,2011
2011-10-10,ok,125.0,140.0,1.0,300.0,2235.5,2011
2011-10-11,ok,-25.0,-10.0,1.0,30.0,2269.25,2011
2011-10-12,ok,0.0,0.0,0.0,0.0,2312.75,2011
2011-10-13,ok,0.0,0.0,0.0,0.0,2297.25,2011
2011-10-14,ok,0.0,0.0,0.0,0.0,2352.5,2011
2011-10-17,ok,-135.0,-105.0,2.0,120.0,2354.75,2011
2011-10-18,ok,-265.0,-235.0,2.0,59.0,2326.25,2011
2011-10-19,ok,15.0,30.0,1.0,89.0,2347.5,2011
2011-10-20,ok,-250.0,-220.0,2.0,180.0,2311.0,2011
2011-10-21,ok,100.0,115.0,1.0,60.0,2324.75,2011
2011-10-24,ok,550.0,565.0,1.0,359.0,2339.25,2011
2011-10-25,ok,-215.0,-155.0,4.0,209.0,2370.5,2011
2011-10-26,ok,-725.0,-710.0,1.0,180.0,2345.25,2011
2011-10-27,ok,-215.0,-200.0,1.0,29.0,2385.25,2011
2011-10-28,ok,0.0,0.0,0.0,0.0,2380.25,2011
2011-10-31,ok,0.0,0.0,0.0,0.0,2376.5,2011
2011-11-01,ok,0.0,0.0,0.0,0.0,2301.25,2011
2011-11-02,ok,0.0,0.0,0.0,0.0,2319.25,2011
2011-11-03,ok,250.0,265.0,1.0,149.0,2333.0,2011
2011-11-04,ok,-15.0,0.0,1.0,120.0,2350.25,2011
2011-11-07,ok,-315.0,-285.0,2.0,120.0,2349.25,2011
2011-11-08,ok,-385.0,-370.0,1.0,30.0,2384.75,2011
2011-11-09,ok,165.0,195.0,2.0,179.0,2348.0,2011
2011-11-10,ok,-205.0,-190.0,1.0,30.0,2334.75,2011
2011-11-11,ok,65.0,80.0,1.0,299.0,2329.25,2011
2011-11-14,ok,-150.0,-135.0,1.0,30.0,2346.25,2011
2011-11-15,ok,180.0,195.0,1.0,209.0,2332.5,2011
2011-11-16,ok,0.0,0.0,0.0,0.0,2348.0,2011
2011-11-17,ok,560.0,575.0,1.0,299.0,2319.25,2011
2011-11-18,ok,-205.0,-175.0,2.0,60.0,2271.0,2011
2011-11-21,ok,-45.0,-30.0,1.0,270.0,2223.75,2011
2011-11-22,ok,0.0,0.0,0.0,0.0,2204.0,2011
2011-11-23,ok,375.0,390.0,1.0,359.0,2200.5,2011
2011-11-25,ok,0.0,0.0,0.0,0.0,2157.25,2011
2011-11-28,ok,-210.0,-180.0,2.0,210.0,2202.5,2011
2011-11-29,ok,0.0,0.0,0.0,0.0,2222.5,2011
2011-11-30,ok,-105.0,-90.0,1.0,90.0,2270.75,2011
2011-12-01,ok,-175.0,-145.0,2.0,59.0,2293.25,2011
2011-12-02,ok,0.0,0.0,0.0,0.0,2331.25,2011
2011-12-05,ok,0.0,0.0,0.0,0.0,2337.75,2011
2011-12-06,ok,0.0,0.0,0.0,0.0,2329.75,2011
2011-12-07,ok,-100.0,-85.0,1.0,60.0,2315.25,2011
2011-12-08,ok,-160.0,-145.0,1.0,30.0,2303.75,2011
2011-12-09,ok,195.0,210.0,1.0,299.0,2284.5,2011
2011-12-12,ok,-145.0,-115.0,2.0,150.0,2292.25,2011
2011-12-13,ok,-20.0,-5.0,1.0,29.0,2305.5,2011
2011-12-14,ok,185.0,200.0,1.0,329.0,2254.75,2011
2011-12-15,ok,0.0,0.0,0.0,0.0,2248.25,2011
2011-12-16,ok,-210.0,-195.0,1.0,120.0,2234.25,2011
2011-12-19,ok,-90.0,-75.0,1.0,29.0,2241.5,2011
2011-12-20,ok,340.0,355.0,1.0,359.0,2246.5,2011
2011-12-21,ok,-55.0,-40.0,1.0,359.0,2264.75,2011
2011-12-22,ok,0.0,0.0,0.0,0.0,2248.25,2011
2011-12-23,ok,0.0,0.0,0.0,0.0,2266.0,2011
2011-12-27,ok,-15.0,0.0,1.0,30.0,2279.75,2011
2011-12-28,ok,195.0,210.0,1.0,359.0,2286.0,2011
2011-12-29,ok,0.0,0.0,0.0,0.0,2266.25,2011
2011-12-30,ok,0.0,0.0,0.0,0.0,2273.75,2011
2012-01-03,ok,0.0,0.0,0.0,0.0,2316.75,2012
2012-01-04,ok,0.0,0.0,0.0,0.0,2312.5,2012
2012-01-05,ok,-40.0,-25.0,1.0,60.0,2321.0,2012
2012-01-06,ok,0.0,0.0,0.0,0.0,2347.25,2012
2012-01-09,ok,0.0,0.0,0.0,0.0,2359.5,2012
2012-01-10,ok,0.0,0.0,0.0,0.0,2372.5,2012
2012-01-11,ok,0.0,0.0,0.0,0.0,2362.5,2012
2012-01-12,ok,0.0,0.0,0.0,0.0,2374.5,2012
2012-01-13,ok,-165.0,-150.0,1.0,60.0,2365.5,2012
2012-01-17,ok,-50.0,-35.0,1.0,30.0,2390.5,2012
2012-01-18,ok,285.0,300.0,1.0,329.0,2395.5,2012
2012-01-19,ok,0.0,0.0,0.0,0.0,2433.75,2012
2012-01-20,ok,0.0,0.0,0.0,0.0,2427.25,2012
2012-01-23,ok,-265.0,-235.0,2.0,150.0,2435.25,2012
2012-01-24,ok,0.0,0.0,0.0,0.0,2425.0,2012
2012-01-25,ok,-165.0,-150.0,1.0,30.0,2455.5,2012
2012-01-26,ok,-50.0,-35.0,1.0,89.0,2470.75,2012
2012-01-27,ok,-85.0,-70.0,1.0,29.0,2447.0,2012
2012-01-30,ok,0.0,0.0,0.0,0.0,2439.0,2012
2012-01-31,ok,-25.0,-10.0,1.0,60.0,2474.0,2012
2012-02-01,ok,-65.0,-50.0,1.0,180.0,2478.0,2012
2012-02-02,ok,0.0,0.0,0.0,0.0,2492.75,2012
2012-02-03,ok,-125.0,-80.0,3.0,209.0,2515.5,2012
2012-02-06,ok,0.0,0.0,0.0,0.0,2517.75,2012
2012-02-07,ok,-70.0,-55.0,1.0,30.0,2522.0,2012
2012-02-08,ok,-70.0,-40.0,2.0,119.0,2530.75,2012
2012-02-09,ok,-70.0,-40.0,2.0,119.0,2552.25,2012
2012-02-10,ok,0.0,0.0,0.0,0.0,2544.25,2012
2012-02-13,ok,0.0,0.0,0.0,0.0,2563.5,2012
2012-02-14,ok,0.0,0.0,0.0,0.0,2561.5,2012
2012-02-15,ok,-20.0,10.0,2.0,119.0,2587.0,2012
2012-02-16,ok,230.0,260.0,2.0,269.0,2557.5,2012
2012-02-17,ok,105.0,120.0,1.0,240.0,2592.25,2012
2012-02-21,ok,45.0,60.0,1.0,120.0,2586.25,2012
2012-02-22,ok,0.0,0.0,0.0,0.0,2586.0,2012
2012-02-23,ok,-280.0,-235.0,3.0,179.0,2581.5,2012
2012-02-24,ok,0.0,0.0,0.0,0.0,2603.0,2012
2012-02-27,ok,-235.0,-220.0,1.0,30.0,2590.0,2012
2012-02-28,ok,230.0,245.0,1.0,359.0,2610.25,2012
2012-02-29,ok,-270.0,-240.0,2.0,60.0,2636.25,2012
2012-03-01,ok,-120.0,-90.0,2.0,120.0,2633.0,2012
2012-03-02,ok,-70.0,-55.0,1.0,30.0,2639.75,2012
2012-03-05,ok,265.0,280.0,1.0,329.0,2640.0,2012
2012-03-06,ok,-175.0,-160.0,1.0,90.0,2589.5,2012
2012-03-07,ok,-160.0,-130.0,2.0,90.0,2600.0,2012
2012-03-08,ok,15.0,30.0,1.0,209.0,2617.75,2012
2012-03-09,ok,-125.0,-95.0,2.0,120.0,2635.25,2012
2012-03-12,ok,0.0,0.0,0.0,0.0,2640.75,2012
2012-03-13,ok,450.0,465.0,1.0,239.0,2659.5,2012
2012-03-14,ok,-340.0,-310.0,2.0,120.0,2696.25,2012
2012-03-15,ok,0.0,0.0,0.0,0.0,2711.75,2012
2012-03-16,ok,0.0,0.0,0.0,0.0,2715.5,2012
2012-03-19,ok,70.0,85.0,1.0,239.0,2713.5,2012
2012-03-20,ok,-50.0,-35.0,1.0,30.0,2715.0,2012
2012-03-21,"unknown:нет open, вчерашнего close или close сессии",,,,,,2012
2012-03-22,ok,0.0,0.0,0.0,0.0,2716.75,2012
2012-03-23,ok,-45.0,-30.0,1.0,90.0,2731.25,2012
2012-03-26,ok,435.0,450.0,1.0,329.0,2744.0,2012
2012-03-27,ok,-195.0,-150.0,3.0,240.0,2775.25,2012
2012-03-28,ok,-220.0,-190.0,2.0,269.0,2780.0,2012
2012-03-29,ok,-305.0,-275.0,2.0,120.0,2753.75,2012
2012-03-30,ok,-175.0,-160.0,1.0,60.0,2769.0,2012
2012-04-02,ok,360.0,375.0,1.0,329.0,2747.5,2012
2012-04-03,ok,-170.0,-155.0,1.0,30.0,2782.75,2012
2012-04-04,ok,10.0,25.0,1.0,329.0,2758.0,2012
2012-04-05,ok,35.0,65.0,2.0,239.0,2735.75,2012
2012-04-09,ok,0.0,0.0,0.0,0.0,2723.5,2012
2012-04-10,ok,175.0,205.0,2.0,269.0,2736.75,2012
2012-04-11,ok,0.0,0.0,0.0,0.0,2716.5,2012
2012-04-12,ok,270.0,285.0,1.0,359.0,2710.5,2012
2012-04-13,ok,445.0,460.0,1.0,359.0,2727.0,2012
2012-04-16,ok,20.0,35.0,1.0,359.0,2708.75,2012
2012-04-17,ok,545.0,560.0,1.0,359.0,2676.75,2012
2012-04-18,ok,0.0,0.0,0.0,0.0,2711.25,2012
2012-04-19,ok,-35.0,-20.0,1.0,30.0,2702.5,2012
2012-04-20,ok,0.0,0.0,0.0,0.0,2695.5,2012
2012-04-23,ok,-140.0,-125.0,1.0,30.0,2649.75,2012
2012-04-24,ok,-40.0,-25.0,1.0,30.0,2644.75,2012
2012-04-25,ok,-125.0,-110.0,1.0,30.0,2689.5,2012
2012-04-26,ok,0.0,0.0,0.0,0.0,2703.75,2012
2012-04-27,ok,0.0,0.0,0.0,0.0,2732.75,2012
2012-04-30,ok,0.0,0.0,0.0,0.0,2728.0,2012
2012-05-01,ok,-195.0,-180.0,1.0,270.0,2714.5,2012
2012-05-02,ok,0.0,0.0,0.0,0.0,2706.5,2012
2012-05-03,ok,180.0,195.0,1.0,239.0,2731.0,2012
2012-05-04,ok,620.0,635.0,1.0,359.0,2676.25,2012
2012-05-07,ok,0.0,0.0,0.0,0.0,2617.0,2012
2012-05-08,ok,-120.0,-105.0,1.0,210.0,2617.75,2012
2012-05-09,ok,0.0,0.0,0.0,0.0,2595.5,2012
2012-05-10,ok,-70.0,-55.0,1.0,30.0,2629.75,2012
2012-05-11,ok,-80.0,-65.0,1.0,210.0,2603.0,2012
2012-05-14,ok,0.0,0.0,0.0,0.0,2589.5,2012
2012-05-15,ok,-135.0,-120.0,1.0,30.0,2595.75,2012
2012-05-16,ok,-75.0,-60.0,1.0,29.0,2589.0,2012
2012-05-17,ok,805.0,820.0,1.0,299.0,2561.75,2012
2012-05-18,ok,180.0,195.0,1.0,59.0,2515.25,2012
2012-05-21,ok,795.0,810.0,1.0,329.0,2478.75,2012
2012-05-22,ok,0.0,0.0,0.0,0.0,2550.25,2012
2012-05-23,ok,0.0,0.0,0.0,0.0,2519.75,2012
2012-05-24,ok,-215.0,-185.0,2.0,150.0,2550.0,2012
2012-05-25,ok,0.0,0.0,0.0,0.0,2531.5,2012
2012-05-29,ok,-105.0,-90.0,1.0,60.0,2548.25,2012
2012-05-30,ok,-95.0,-80.0,1.0,30.0,2534.75,2012
2012-05-31,ok,-260.0,-245.0,1.0,150.0,2533.5,2012
2012-06-01,ok,130.0,145.0,1.0,119.0,2481.25,2012
2012-06-04,ok,0.0,0.0,0.0,0.0,2464.5,2012
2012-06-05,ok,-240.0,-225.0,1.0,30.0,2468.0,2012
2012-06-06,ok,395.0,410.0,1.0,359.0,2506.0,2012
2012-06-07,ok,0.0,0.0,0.0,0.0,2563.75,2012
2012-06-08,ok,30.0,60.0,2.0,179.0,2523.0,2012
2012-06-11,ok,475.0,490.0,1.0,89.0,2571.25,2012
2012-06-12,ok,-95.0,-80.0,1.0,30.0,2520.75,2012
2012-06-13,ok,0.0,0.0,0.0,0.0,2533.25,2012
2012-06-14,ok,-245.0,-215.0,2.0,90.0,2522.75,2012
2012-06-15,ok,240.0,270.0,2.0,329.0,2539.25,2012
2012-06-18,ok,40.0,85.0,3.0,239.0,2553.75,2012
2012-06-19,ok,10.0,40.0,2.0,270.0,2600.25,2012
2012-06-20,ok,0.0,0.0,0.0,0.0,2619.25,2012
2012-06-21,ok,615.0,645.0,2.0,299.0,2614.0,2012
2012-06-22,ok,0.0,0.0,0.0,0.0,2559.25,2012
2012-06-25,ok,240.0,255.0,1.0,330.0,2556.75,2012
2012-06-26,ok,0.0,0.0,0.0,0.0,2536.5,2012
2012-06-27,ok,-25.0,-10.0,1.0,30.0,2553.75,2012
2012-06-28,ok,-110.0,-95.0,1.0,329.0,2540.75,2012
2012-06-29,ok,15.0,45.0,2.0,180.0,2578.25,2012
2012-07-02,ok,0.0,0.0,0.0,0.0,2614.5,2012
2012-07-03,ok,35.0,50.0,1.0,89.0,2620.25,2012
2012-07-05,ok,0.0,0.0,0.0,0.0,2637.0,2012
2012-07-06,ok,165.0,180.0,1.0,359.0,2631.75,2012
2012-07-09,ok,50.0,65.0,1.0,30.0,2606.0,2012
2012-07-10,ok,5.0,20.0,1.0,89.0,2618.0,2012
2012-07-11,ok,-350.0,-335.0,1.0,89.0,2575.5,2012
2012-07-12,ok,-170.0,-155.0,1.0,120.0,2544.75,2012
2012-07-13,ok,400.0,415.0,1.0,359.0,2545.25,2012
2012-07-16,ok,-155.0,-140.0,1.0,30.0,2574.0,2012
2012-07-17,ok,-100.0,-85.0,1.0,30.0,2587.0,2012
2012-07-18,ok,275.0,290.0,1.0,359.0,2579.25,2012
2012-07-19,ok,-135.0,-120.0,1.0,30.0,2638.25,2012
2012-07-20,ok,205.0,235.0,2.0,269.0,2649.0,2012
2012-07-23,ok,-55.0,-40.0,1.0,30.0,2563.75,2012
2012-07-24,ok,-95.0,-80.0,1.0,209.0,2586.5,2012
2012-07-25,ok,0.0,0.0,0.0,0.0,2542.0,2012
2012-07-26,ok,0.0,0.0,0.0,0.0,2580.5,2012
2012-07-27,ok,590.0,605.0,1.0,269.0,2596.25,2012
2012-07-30,ok,-65.0,-50.0,1.0,30.0,2645.5,2012
2012-07-31,ok,0.0,0.0,0.0,0.0,2641.5,2012
2012-08-01,ok,0.0,0.0,0.0,0.0,2655.5,2012
2012-08-02,ok,-315.0,-300.0,1.0,30.0,2608.0,2012
2012-08-03,ok,-90.0,-60.0,2.0,240.0,2660.75,2012
2012-08-06,ok,-35.0,-20.0,1.0,30.0,2683.25,2012
2012-08-07,ok,-15.0,0.0,1.0,120.0,2700.75,2012
2012-08-08,ok,0.0,0.0,0.0,0.0,2705.0,2012
2012-08-09,ok,0.0,0.0,0.0,0.0,2710.75,2012
2012-08-10,ok,0.0,0.0,0.0,0.0,2709.5,2012
2012-08-13,ok,0.0,0.0,0.0,0.0,2719.25,2012
2012-08-14,ok,0.0,0.0,0.0,0.0,2737.75,2012
2012-08-15,ok,-50.0,-35.0,1.0,30.0,2726.0,2012
2012-08-16,ok,245.0,260.0,1.0,299.0,2745.5,2012
2012-08-17,ok,0.0,0.0,0.0,0.0,2773.5,2012
2012-08-20,ok,-80.0,-65.0,1.0,30.0,2777.0,2012
2012-08-21,ok,-205.0,-175.0,2.0,209.0,2792.25,2012
2012-08-22,ok,-60.0,-45.0,1.0,59.0,2765.75,2012
2012-08-23,ok,-185.0,-155.0,2.0,150.0,2771.75,2012
2012-08-24,ok,145.0,160.0,1.0,299.0,2754.75,2012
2012-08-27,ok,0.0,0.0,0.0,0.0,2791.25,2012
2012-08-28,ok,-210.0,-195.0,1.0,30.0,2780.25,2012
2012-08-29,ok,-95.0,-80.0,1.0,30.0,2783.5,2012
2012-08-30,ok,195.0,210.0,1.0,359.0,2771.0,2012
2012-08-31,ok,0.0,0.0,0.0,0.0,2775.0,2012
2012-09-04,ok,-325.0,-295.0,2.0,210.0,2768.5,2012
2012-09-05,ok,-260.0,-245.0,1.0,30.0,2767.75,2012
2012-09-06,ok,540.0,555.0,1.0,359.0,2783.0,2012
2012-09-07,ok,0.0,0.0,0.0,0.0,2822.25,2012
2012-09-10,ok,170.0,200.0,2.0,149.0,2818.25,2012
2012-09-11,ok,-240.0,-210.0,2.0,60.0,2788.5,2012
2012-09-12,ok,0.0,0.0,0.0,0.0,2794.5,2012
2012-09-13,ok,255.0,270.0,1.0,179.0,2788.5,2012
2012-09-14,ok,-15.0,0.0,1.0,330.0,2835.0,2012
2012-09-17,ok,-155.0,-140.0,1.0,30.0,2849.5,2012
2012-09-18,ok,0.0,0.0,0.0,0.0,2843.25,2012
2012-09-19,ok,0.0,0.0,0.0,0.0,2853.75,2012
2012-09-20,ok,-170.0,-155.0,1.0,30.0,2845.0,2012
2012-09-21,ok,0.0,0.0,0.0,0.0,2869.25,2012
2012-09-24,ok,0.0,0.0,0.0,0.0,2831.75,2012
2012-09-25,ok,285.0,300.0,1.0,59.0,2846.75,2012
2012-09-26,ok,5.0,35.0,2.0,299.0,2795.5,2012
2012-09-27,ok,290.0,320.0,2.0,269.0,2782.25,2012
2012-09-28,ok,-45.0,-30.0,1.0,150.0,2806.0,2012
2012-10-01,ok,-115.0,-100.0,1.0,30.0,2805.0,2012
2012-10-02,ok,0.0,0.0,0.0,0.0,2800.0,2012
2012-10-03,ok,30.0,45.0,1.0,120.0,2802.25,2012
2012-10-04,ok,0.0,0.0,0.0,0.0,2817.0,2012
2012-10-05,ok,-10.0,5.0,1.0,59.0,2835.5,2012
2012-10-08,ok,-80.0,-50.0,2.0,240.0,2791.0,2012
2012-10-09,ok,360.0,375.0,1.0,359.0,2773.5,2012
2012-10-10,ok,-95.0,-80.0,1.0,90.0,2735.75,2012
2012-10-11,ok,0.0,0.0,0.0,0.0,2743.5,2012
2012-10-12,ok,-310.0,-280.0,2.0,60.0,2714.5,2012
2012-10-15,ok,0.0,0.0,0.0,0.0,2723.0,2012
2012-10-16,ok,515.0,530.0,1.0,359.0,2737.75,2012
2012-10-17,ok,0.0,0.0,0.0,0.0,2756.75,2012
2012-10-18,ok,95.0,110.0,1.0,179.0,2761.25,2012
2012-10-19,ok,1005.0,1020.0,1.0,359.0,2734.5,2012
2012-10-22,ok,-70.0,-55.0,1.0,60.0,2669.0,2012
2012-10-23,ok,0.0,0.0,0.0,0.0,2663.25,2012
2012-10-24,ok,0.0,0.0,0.0,0.0,2674.25,2012
2012-10-25,ok,0.0,0.0,0.0,0.0,2668.75,2012
2012-10-26,ok,0.0,0.0,0.0,0.0,2650.5,2012
2012-10-31,ok,70.0,100.0,2.0,240.0,2657.0,2012
2012-11-01,ok,320.0,335.0,1.0,359.0,2656.0,2012
2012-11-02,ok,165.0,180.0,1.0,29.0,2692.5,2012
2012-11-05,ok,0.0,0.0,0.0,0.0,2651.25,2012
2012-11-06,ok,0.0,0.0,0.0,0.0,2672.75,2012
2012-11-07,ok,325.0,340.0,1.0,329.0,2646.0,2012
2012-11-08,ok,445.0,460.0,1.0,179.0,2616.5,2012
2012-11-09,ok,115.0,145.0,2.0,270.0,2569.75,2012
2012-11-12,ok,0.0,0.0,0.0,0.0,2594.0,2012
2012-11-13,ok,0.0,0.0,0.0,0.0,2558.25,2012
2012-11-14,ok,260.0,275.0,1.0,59.0,2572.75,2012
2012-11-15,ok,0.0,0.0,0.0,0.0,2532.75,2012
2012-11-16,ok,-665.0,-635.0,2.0,60.0,2523.5,2012
2012-11-19,ok,265.0,295.0,2.0,269.0,2559.5,2012
2012-11-20,ok,-260.0,-245.0,1.0,30.0,2592.0,2012
2012-11-21,ok,0.0,0.0,0.0,0.0,2594.75,2012
2012-11-23,ok,-85.0,-55.0,2.0,90.0,2614.0,2012
2012-11-26,ok,0.0,0.0,0.0,0.0,2632.5,2012
2012-11-27,ok,0.0,0.0,0.0,0.0,2648.5,2012
2012-11-28,ok,10.0,25.0,1.0,29.0,2628.5,2012
2012-11-29,ok,-145.0,-130.0,1.0,30.0,2675.75,2012
2012-11-30,ok,0.0,0.0,0.0,0.0,2680.0,2012
2012-12-03,ok,0.0,0.0,0.0,0.0,2696.25,2012
2012-12-04,ok,-120.0,-105.0,1.0,90.0,2670.0,2012
2012-12-05,ok,135.0,165.0,2.0,329.0,2663.25,2012
2012-12-06,ok,-295.0,-265.0,2.0,240.0,2630.25,2012
2012-12-07,ok,10.0,40.0,2.0,329.0,2668.0,2012
2012-12-10,ok,25.0,40.0,1.0,150.0,2631.75,2012
2012-12-11,ok,25.0,40.0,1.0,359.0,2665.5,2012
2012-12-12,ok,0.0,0.0,0.0,0.0,2694.25,2012
2012-12-13,ok,-80.0,-65.0,1.0,209.0,2665.75,2012
2012-12-14,ok,-50.0,-35.0,1.0,30.0,2632.25,2012
2012-12-17,ok,-80.0,-35.0,3.0,239.0,2626.25,2012
2012-12-18,ok,260.0,275.0,1.0,269.0,2672.0,2012
2012-12-19,ok,0.0,0.0,0.0,0.0,2709.75,2012
2012-12-20,ok,-90.0,-75.0,1.0,30.0,2697.25,2012
2012-12-21,ok,0.0,0.0,0.0,0.0,2648.75,2012
2012-12-24,ok,0.0,0.0,0.0,0.0,2653.0,2012
2012-12-26,ok,-35.0,-20.0,1.0,240.0,2654.75,2012
2012-12-27,ok,-110.0,-95.0,1.0,270.0,2632.5,2012
2012-12-28,ok,0.0,0.0,0.0,0.0,2607.0,2012
2012-12-31,ok,680.0,695.0,1.0,359.0,2596.0,2012
2013-01-02,ok,-115.0,-100.0,1.0,30.0,2720.25,2013
2013-01-03,ok,0.0,0.0,0.0,0.0,2740.75,2013
2013-01-04,ok,-195.0,-180.0,1.0,60.0,2728.5,2013
2013-01-07,ok,0.0,0.0,0.0,0.0,2710.75,2013
